"feature","PR2","TR2","MeanDecreaseAccuracy","MeanDecreaseGini"
"5589_263.2365_14.61",0,0,0,0.00666666666666667
"7478_265.2522_15.7",0,0,0,0.0036
"4049_266.1723_11.11",0,0,0,0
"5310_267.1715_14.24",0,0,0,0.00369230769230769
"1837_268.1029_0.67",0,0,0,0
"5052_268.2631_14",0,0,0,0
"3844_269.1355_8.22",0,0,0,0
"7670_270.2787_15.81",0,0,0,0
"6262_270.2787_15.12",0,0,0,0
"7978_271.274_16.04",0,0,0,0
"5161_272.2216_14.13",0,0,0,0.00355555555555556
"4429_274.2736_12.4",0,0,0,0
"6591_275.2577_15.32",0,0,0,0
"3136_277.1044_4.34",0,0,0,0.00903636363636364
"5672_277.2158_14.66",0,0,0,0
"5741_280.2631_14.64",0,0,0,0
"5069_280.2631_14.02",0,0,0,0
"4898_280.2631_13.85",0,0,0,0
"7634_282.2212_15.86",0,0,0,0
"6513_282.2787_15.29",0,0,0,0
"7769_282.2787_15.93",0,0,0,0
"7481_282.2787_15.7",0,0,0,0
"5445_282.2787_14.43",0,0,0,0.00363636363636364
"3197_283.1748_4.87",0,0,0,0
"3177_283.1748_4.67",0,0,0,0
"6069_284.2579_15",0,0,0,0.00654545454545455
"5300_284.2579_14.22",0,0,0,0
"7767_284.2943_15.88",0,0,0,0
"8416_284.2943_16.44",0,0,0,0.0127142857142857
"8213_284.2943_16.24",0,0,0,0.00729824561403509
"4736_288.2529_13.49",0,0,0,0
"5468_291.2525_14.46",0,0,0,0
"6191_293.1742_15.06",0,0,0,0
"6074_294.2423_14.9",0,0,0,0.00994736842105263
"4211_295.2264_11.46",0,0,0,0
"5882_296.2579_14.9",0,0,0,0
"5523_296.258_14.28",0,0,0,0
"6588_297.2397_15.31",0,0,0,0
"5590_298.2736_14.61",0,0,0,0.0071
"4665_298.2736_13.28",0,0,0,0
"4799_298.3102_13.69",0,0,0,0
"4954_299.2576_13.75",0,0,0,0
"9109_300.2012_16.99",0,0,0,0
"3176_300.2013_4.67",0,0,0,0
"4657_300.2892_13.27",0,0,0,0
"6553_300.2893_15.29",0,0,0,0
"5703_301.1405_14.75",0,0,0,0
"8309_305.1565_16.34",0,0,0,0
"7843_305.1566_15.83",0,0,0,0
"3175_305.1567_4.67",0,0,0,0.0035
"5733_305.1709_14.78",0,0,0,0
"6081_306.2398_14.91",0,0,0,0
"4417_307.096_12.24",0,0,0,0
"5466_308.279_14.46",0,0,0,0
"4144_310.1408_11.31",0,0,0,0
"4735_310.2351_13.49",0,0,0,0
"4405_310.2371_12.19",0,0,0,0
"7148_311.1634_15.55",0,0,0,0
"7271_312.3256_15.6",0,0,0,0
"5465_313.2345_14.46",0,0,0,0
"5128_315.1949_14.1",0,0,0,0
"5394_316.2842_14.37",0,0,0,0
"9397_316.9382_17.03",0,0,0,0
"4448_317.1954_12.5",0,0,0,0
"5539_317.2082_14.56",0,0,0,0
"5391_318.2399_14.44",0,0,0,0
"6596_319.2837_15.32",0,0,0,0.0121263157894737
"5593_320.2555_14.61",0,0,0,0
"3193_321.1306_4.87",0,0,0,0
"5787_321.166_14.83",0,0,0,0
"8424_326.3413_16.41",0,0,0,0
"5129_326.3776_14.1",0,0,0,0
"5278_327.0775_14.2",0,0,0,0
"5736_327.153_14.78",0,0,0,0
"4974_332.3306_13.91",0,0,0,0.0036
"9256_334.9108_17.03",0,0,0,0
"6597_336.3102_15.32",0,0,0,0
"6411_337.1431_15.22",0,0,0,0
"4629_338.266_13.28",0,-0.17408293127597,0,0.0342280701754386
"8612_338.2836_16.6",0,0,0,0
"6724_338.341_15.34",0,0,0,0
"6048_338.3411_14.97",0,0,0,0
"6343_338.3411_15.14",0,0,0,0
"3733_340.2087_7.7",0,0,0,0
"3880_341.2431_8.42",0,0,0,0
"6598_341.2657_15.32",0,0,0,0
"5786_343.1478_14.83",0,0,0,0
"4443_343.295_12.49",0,0,0,0.0127067669172932
"9169_343.9234_17.01",0,0,0,0
"9104_344.2273_16.99",0,0,0,0.00355555555555556
"7050_344.2274_15.5",0,0,0,0
"3255_344.2275_5.33",0,0,0,0
"3222_344.2275_5.14",0,0,0,0.00342857142857143
"9176_345.9189_17.02",0,0,0,0
"6076_347.2898_14.94",0,0,0,0.0102222222222222
"7936_347.315_16.01",0,0,0,0.0117570850202429
"5279_349.0594_14.2",0,0,0,0
"9189_349.1827_16.89",0,0,0,0.00369230769230769
"3224_349.1829_5.14",0,0,0,0
"5886_350.2295_14.9",0,0,0,0.0035
"8815_350.2296_16.77",0,0,0,0.00666666666666667
"6216_350.2296_15.08",0,0,0,0.00363636363636364
"5349_350.2296_14.29",0,0,0,0
"7262_350.3259_15.57",0,0,0,0
"7138_352.2453_15.42",0,0,0,0
"7277_353.1202_15.49",0,0,0,0
"7702_353.1202_15.74",0,0,0,0.012280701754386
"5555_353.2293_14.56",0,0,0,0
"7031_355.1159_15.49",0,0,0,0
"5821_355.2449_14.85",0,0,0,0
"6682_355.2813_15.34",0,0,0,0
"6595_357.2395_15.32",0,0,0,0
"5326_358.9793_14.26",0,0,0,0.0035
"6418_359.125_15.22",0,0,0,0.00666666666666667
"3736_359.7128_7.7",0,0,0,0
"5681_361.2215_14.73",0,0,0,0
"7674_361.2335_15.81",-1.00100150250438,1.00100150250438,0,0.0104571428571429
"3774_362.2217_7.9",0,0,0,0.003
"6756_363.1713_15.37",0,0,0,0
"7944_364.3415_16.01",0,0,0,0
"9118_365.1048_17",0,0,0,0.00872727272727273
"5517_365.1355_14.54",0,0,0,0.0121263157894737
"5350_366.2036_14.29",0,0,0,0.00366666666666667
"7212_367.2383_15.57",0,0,0,0.00366666666666667
"9045_368.2191_16.97",0,0,0,0
"6487_368.2192_15.19",0,0,0,0.00369230769230769
"6059_369.1244_14.99",0,0,0,0
"7948_369.297_16.02",0,0,0,0
"6150_370.2946_15.02",0,0,0,0
"3776_370.735_7.9",0,0,0,0.0327105263157895
"8914_371.1621_16.91",0,0,0,0
"6412_375.099_15.22",0,0,0,0.00369230769230769
"5843_375.1199_14.88",0,0,0,0
"6149_375.25_15.02",0,0,0,0.0108270676691729
"5180_376.2324_14.13",0,0,0,0
"5750_378.3208_14.79",0,0,0,0
"6735_380.1979_15.37",0,0,0,0.0036
"6602_380.3364_15.32",0,0,0,0
"5682_383.2034_14.73",0,0,0,0
"7673_383.2154_15.81",0,0,0,0.00355555555555556
"6751_385.1532_15.37",0,0,0,0
"6609_385.2918_15.32",0,0,0,0
"5685_386.3986_14.72",0,0,0,0
"8966_387.1359_16.92",0,0,0,0
"3291_388.2536_5.74",0,0,0,0
"3281_388.2536_5.56",0,0,0,0
"4507_391.2087_12.77",0,0,0,0
"5371_391.2449_14.33",0,0,0,0
"7937_391.341_16.01",0,0,0,0
"3822_392.7481_8.09",0,0,0,0
"8059_393.206_16.11",0,0,0,0.0153473684210526
"5164_393.2589_14.13",0,0,0,0.0141842105263158
"5435_393.2604_14.43",0,0,0,0
"8826_393.2968_16.82",0,0,0,0.00979904306220096
"7227_394.3521_15.58",0,0,0,0.00363636363636364
"8776_397.3282_16.76",0,0,0,0
"7502_398.2143_15.68",0,0,0,0.0141842105263158
"6913_398.2144_15.37",0,0,0,0
"6240_398.2144_15.11",0,0,0,0.0129454545454545
"5290_398.2144_14.13",0,0,0,0
"6997_398.2319_15.47",0,0,0,0
"7779_399.2102_15.88",0,0,0,0
"5556_399.25_14.57",0,0,0,0
"6331_399.2713_15.18",0,0,0,0
"5559_400.305_14.57",0,0,0,0
"6601_401.2657_15.32",0,0,0,0.00371428571428572
"5474_401.2868_14.47",0,0,0,0
"6312_403.2321_15.16",0,0,0,0
"3821_403.7392_8.08",0,0,0,0
"5549_405.2606_14.57",0,0,0,0
"3840_408.2511_8.19",0,0,0,0
"7938_408.3677_16.01",0,0,0,0.00369230769230769
"5933_410.3469_14.91",0,0,0,0
"8293_411.1782_16.31",0,0,0,0.00994736842105263
"8765_413.2655_16.75",0,0,0,0
"7942_413.3231_16.01",0,0,0,0
"5188_414.1882_14.14",0,0,0,0
"6148_414.3207_15.02",0,0,0,0
"6172_414.4299_15.04",0,0,0,0
"3849_414.7615_8.26",0,0,0,0
"7069_415.0418_15.51",0,0,0,0
"7860_415.0419_15.83",0,0,0,0
"8065_415.1875_16.11",0,0,0,0
"4384_415.232_12.04",0,0,0,0
"4358_415.232_11.87",0,0,0,0
"7075_417.0393_15.51",0,0,0,0
"8908_417.0393_16.89",0,0,0,0
"4701_418.2429_13.37",0,0,0,0.048317997791682
"6141_419.276_15.01",0,0,0,0.0205373573794626
"6990_420.2136_15.47",0,0,0,0
"4702_423.1983_13.38",0,0,0,0
"3847_423.2744_8.26",0,0,0,0.0185263157894737
"6308_425.2139_15.16",0,0,0,0
"7934_425.3593_16.01",0,0,0,0
"3848_425.7522_8.26",0,0,0,0.0096
"9217_427.075_17.02",0,0,0,0
"4519_429.2167_12.81",0,0,0,0
"7771_431.1825_15.88",0,0,0,0
"3319_432.2799_6.11",0,0,0,0
"4382_433.2426_12.04",0,0,0,0
"6720_435.3939_15.36",0,0,0,0
"5554_437.2059_14.57",0,0,0,0
"7217_438.3783_15.57",0,0,0,0
"6310_441.1879_15.16",0,0,0,0.00727272727272727
"8766_441.3544_16.76",0,0,0,0
"6577_445.2919_15.31",0,0,0,0.00366666666666667
"4383_450.2691_11.89",0,0,0,0
"4668_451.3194_13.3",0,0,0,0
"6559_451.3622_15.3",0,0,0,0.0035
"7932_452.3939_16.01",0,0,0,0
"5858_454.373_14.9",0,0,0,0
"4385_455.2245_11.98",0,0,0,0
"6138_458.3468_15.01",0,0,0,0
"3424_459.2793_6.44",0,0,0,0
"7915_464.4303_15.99",0,0,0,0
"6562_468.389_15.3",0,0,0,0
"4740_469.2951_13.51",0,0,0,0
"8300_471.1045_16.32",0,0,0,0
"8905_471.1046_16.88",0,0,0,0
"3426_476.306_6.44",0,0,0,0
"8202_481.3493_16.23",0,0,0,0
"5462_484.3838_14.45",0,0,0,0
"7578_485.8536_15.62",0,0,0,0
"5791_487.3234_14.84",0,0,0,0
"4426_488.152_12.34",0,0,0,0
"5541_488.3576_14.56",0,0,0,0.00948771929824561
"8574_491.3732_16.57",0,0,0,0
"5542_493.3129_14.56",0,0,0,0
"8573_493.851_16.57",0,0,0,0
"5667_496.2687_14.71",0,0,0,0.00342857142857143
"5838_498.3993_14.88",0,0,0,0
"4680_499.3409_13.32",0,0,0,0
"6161_501.224_15.02",0,0,0,0
"6128_502.373_15",0,0,0,0
"7526_505.3889_15.57",0,0,0,0
"7442_507.8668_15.57",0,0,0,0
"8002_508.4566_15.98",0,0,0,0
"3914_511.3273_8.86",0,0,0,0
"6540_512.4152_15.28",0,0,0,0
"5951_512.4152_14.92",0,0,0,0
"8546_513.3866_16.55",0,0,0,0
"8003_513.4119_15.98",0,0,0,0
"8549_515.8643_16.55",0,0,0,0
"3509_520.3323_6.73",0,0,0,0.0035
"7965_523.3598_16.08",0,0,0,0.0064
"3526_525.2877_6.73",0,0,0,0.00371428571428572
"5778_526.3943_14.82",0,0,0,0
"7119_527.4022_15.53",0,0,0,0
"5449_528.41_14.44",0,0,0,0
"7120_529.8799_15.53",0,0,0,0
"5522_532.3839_14.54",0,0,0,0.00654545454545455
"3928_533.3402_8.99",0,0,0,0
"5762_535.3238_14.79",0,0,0,0.00622222222222222
"7605_535.397_15.65",0,0,0,0
"8533_535.3995_16.54",0,0,0,0
"8882_536.1647_16.91",0,0,0,0
"8611_536.165_16.6",0,0,0,0
"8534_537.8774_16.54",0,0,0,0
"6748_540.4097_15.37",0,0,0,0
"7765_541.4002_15.88",0,0,0,0
"8531_545.8642_16.54",0,0,0,0.0035
"6057_546.3984_14.99",0,0,0,0
"3571_547.332_7",0,0,0,0
"4649_549.079_13.24",0,0,0,0.0139919028340081
"7258_549.4152_15.48",0,0,0,0
"7847_554.1752_15.94",0,0,0,0
"3938_555.3535_9.11",0,0,0,0
"5940_556.4411_14.9",0,0,0,0
"5728_557.3371_14.77",0,0,0,0
"8517_557.4127_16.52",0,0,0,0
"7341_559.8797_15.48",0,0,0,0
"8519_559.8904_16.52",0,0,0,0
"7822_563.4124_15.83",0,0,0,0
"3572_564.3585_7.01",0,0,0,0.00716666666666667
"3570_569.3139_7.01",0,0,0,0
"7347_570.4568_15.53",0,0,0,0
"7274_573.906_15.44",0,0,0,0
"5512_576.4099_14.53",0,0,0,0
"8500_579.4256_16.5",0,0,0,0
"4618_589.3211_13.07",0,0,0,0
"8498_589.8903_16.51",0,0,0,0
"6035_590.4254_14.97",0,0,0,0
"7202_593.4414_15.4",0,0,0,0
"7183_595.9191_15.39",0,0,0,0
"7834_596.5088_15.93",0,0,0,0
"5847_600.4672_14.88",0,0,0,0
"6292_600.4673_15.25",0,0,0,0
"4654_603.3368_13.27",0,0,0,0.0036
"8485_603.9165_16.49",0,0,0,0.00666666666666667
"6139_604.3837_14.92",0,0,0,0
"5127_605.1414_14.09",0,0,0,0
"6146_609.3391_14.93",0,0,0,0
"8255_610.1832_16.14",0,0,0,0
"8294_612.2627_16.31",0,0,0,0
"4752_612.3736_13.54",0,0,0,0
"3616_613.3399_7.25",0,0,0,0.00363636363636364
"7087_614.4828_15.51",0,0,0,0
"7141_615.455_15.52",0,0,0,0.00369230769230769
"7100_617.9321_15.35",0,0,0,0
"4653_620.3633_13.27",0,0,0,0.0064
"5508_620.4361_14.51",0,0,0,0.00666666666666667
"3951_621.3926_9.45",0,0,0,0.0143270676691729
"5956_625.313_14.93",0,0,0,0.0189473684210526
"4652_625.3191_13.27",0,0,0,0
"5960_627.3157_14.93",0,0,0,0
"5618_628.3836_14.64",0,-0.156177571144113,0,0.0473703349282297
"8465_630.1917_16.47",0,0,0,0
"7053_637.4674_15.31",0,0,0,0.0035
"7911_640.5349_15.9",0,0,0,0
"7691_647.449_15.81",0,0,0,0
"3678_652.4106_7.48",0,0,0,0.0186904183535762
"8155_656.5091_16.18",0,0,0,0
"8709_656.5296_16.69",0,0,0,0
"7283_658.5089_15.5",0,0,0,0
"7054_659.4804_15.49",1.00100150250438,-1.00100150250438,0,0.0135238095238095
"8759_663.4518_16.8",0,0,0,0.0106
"7757_663.4523_15.9",0,0,0,0
"8426_663.4524_16.43",0,0,0,0
"8147_677.4377_16.18",0,0,0,0
"5961_678.4777_14.93",0,0,0,0
"7859_680.4791_15.98",0,0,0,0
"8427_680.4791_16.43",0,0,0,0
"8848_680.4792_16.84",0,0,0,0
"5905_681.5015_14.96",0,0,0,0
"8250_682.5241_16.26",0,0,0,0.00366666666666667
"8867_685.4345_16.82",0,0,0,0
"7548_685.4346_15.72",0,0,0,0
"8261_687.4788_16.26",0,0,0,0.00371428571428572
"8409_693.4535_16.44",0,0,0,0
"6064_700.4047_15",0,0,0,0
"7692_702.2124_15.7",0,0,0,0
"5942_722.5038_14.91",0,0,0,0
"8553_735.4642_16.55",0,0,0,0
"9095_742.5718_17",0,0,0,0
"8671_744.5822_16.66",0,0,0,0
"6786_756.5522_15.34",0,0,0,0.0036
"7164_756.5525_15.55",0,0,0,0.00355555555555556
"6177_756.5526_15.05",0,0,0,0
"5572_760.462_14.59",0,0,0,0.0036
"7038_769.1522_15.49",0,0,0,0
"5552_804.4882_14.57",0,0,0,0
"5946_832.4829_14.92",0,0,0,0.00808421052631579
"8295_879.28_16.31",0,0,0,0
"9342_113.0169_17.03",-0.17408293127597,0.200008000480032,-0.0572131440464361,0.0743258495890075
"4696_413.2869_13.36",0.301538758438308,-0.613266195653784,-0.0991129441840328,0.0407363408521303
"8874_116.1072_16.86",1.00100150250438,-1.00100150250438,-0.108466504993364,0.0255252904989747
"9536_143.0107_17.04",0.156177571144113,0,-0.108466504993364,0.0238639021796917
"8903_415.0418_16.88",-1.00100150250438,1.00100150250438,-0.175417001390643,0.0274736842105263
"1502_76.0399_0.63",-0.156177571144113,-0.447303065060821,-0.277371435197549,0.0281761133603239
"5878_352.2452_14.89",0,-1.00100150250438,-0.277371435197549,0.0409290802764487
"6103_155.1065_15",-1.00100150250438,0.447303065060821,-0.343037530015732,0.0354269005847953
"3881_436.7745_8.42",-0.200008000480032,-1.00100150250438,-0.447303065060821,0.0216074428495481
"6437_644.4933_15.23",0,-1.00100150250438,-0.447303065060821,0.0230939271255061
"5478_396.3315_14.47",-0.343037530015732,-1.00100150250438,-0.515475415815177,0.0190616541353383
"3882_445.2877_8.42",-1.00100150250438,-0.277371435197549,-0.557258983818637,0.0204497607655502
"8205_437.3231_16.23",-0.200008000480032,-1.00100150250438,-0.569743263255696,0.027591706539075
"9208_190.4892_17.02",-0.81704145691825,-0.200008000480032,-0.625788163729324,0.0694462519936204
"7637_123.0918_15.87",-0.849139738291059,-0.419245459540943,-0.694285785681987,0.0650050382366172
"5801_482.3684_14.84",-0.912080181998984,-1.00100150250438,-0.953289279675998,0.0274573934837093
"8363_74.0971_16.35",0,-1.00100150250438,-1.00100150250438,0.0105889724310777
"9771_88.5095_17.41",-1.00100150250438,0,-1.00100150250438,0.00654545454545455
"9027_89.069_16.96",-1.00100150250438,0,-1.00100150250438,0.0032
"9333_90.5073_17.03",0,-1.00100150250438,-1.00100150250438,0.00369230769230769
"9353_92.5038_17.03",-1.00100150250438,1.00100150250438,-1.00100150250438,0.0035
"9299_95.0442_17.03",0,-1.00100150250438,-1.00100150250438,0.0189029239766082
"655_97.0288_0.5",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00355555555555556
"9546_98.0139_17.04",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0189834586466165
"9497_102.0377_17.04",0,-1.00100150250438,-1.00100150250438,0.0153473684210526
"7250_105.0426_15.56",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0189473684210526
"5200_111.0204_14.13",0,-1.00100150250438,-1.00100150250438,0.00666666666666667
"9507_111.0392_17.04",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0114619883040936
"5268_111.0393_14.17",-1.00100150250438,0,-1.00100150250438,0.00266666666666667
"3552_111.0394_6.84",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0185263157894737
"9950_113.9638_17.45",0,-1.00100150250438,-1.00100150250438,0.0598325358851675
"6117_114.0915_14.9",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0271719298245614
"7990_115.1232_15.97",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00872727272727273
"8518_116.1072_16.61",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00363636363636364
"7715_116.1072_15.67",0,-1.00100150250438,-1.00100150250438,0.00654545454545455
"8197_116.1072_16.24",0,-1.00100150250438,-1.00100150250438,0.012280701754386
"7930_122.0966_16",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0176842105263158
"9308_123.0404_17.03",0,-1.00100150250438,-1.00100150250438,0.0108270676691729
"8788_123.0918_16.69",0,-1.00100150250438,-1.00100150250438,0.00266666666666667
"9278_124.0412_17.03",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0185263157894737
"7897_124.087_15.97",0,-1.00100150250438,-1.00100150250438,0.00693333333333333
"9627_125.5295_17.08",0,-1.00100150250438,-1.00100150250438,0.00654545454545455
"9079_132.0767_16.99",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0536115895800106
"7280_135.0804_15.52",-1.00100150250438,0,-1.00100150250438,0.00426666666666667
"9617_140.9511_17.07",0,-1.00100150250438,-1.00100150250438,0.00342857142857143
"9174_143.9587_17.01",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00654545454545455
"9040_144.1018_16.97",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.01138995215311
"9736_153.0109_17.36",-1.00100150250438,0,-1.00100150250438,0.0158406015037594
"7254_153.0909_15.54",-1.41705050316284,1.00100150250438,-1.00100150250438,0.0399239766081871
"9420_156.9905_17.03",-1.00100150250438,0,-1.00100150250438,0.0121263157894737
"5513_156.9906_14.53",-1.00100150250438,0,-1.00100150250438,0.00654545454545455
"3191_161.0646_4.87",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00909774436090226
"9285_165.9906_17.03",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00366666666666667
"8290_172.1152_16.31",0,-1.00100150250438,-1.00100150250438,0.0205436668594563
"7037_172.133_15.52",0,-1.00100150250438,-1.00100150250438,0.0084
"5174_172.133_14.13",-1.00100150250438,0,-1.00100150250438,0.0108270676691729
"2081_178.1225_0.69",0,-1.00100150250438,-1.00100150250438,0.006
"9527_180.0442_17.04",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0176842105263158
"9190_180.5384_17.02",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0291549707602339
"9614_181.9776_17.07",0,-1.00100150250438,-1.00100150250438,0.00266666666666667
"9157_184.9853_17.01",0,-1.00100150250438,-1.00100150250438,0.004
"9586_195.9932_17.05",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0303715442452285
"9574_203.9709_17.05",0,-1.00100150250438,-1.00100150250438,0.00355555555555556
"9311_208.0148_17.03",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0036
"3984_212.1643_9.96",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0149707602339181
"3287_215.1252_5.66",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0186717703349282
"8967_217.1044_16.88",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0035
"9180_220.5381_17.01",-1.00100150250438,0,-1.00100150250438,0.00622222222222222
"9193_224.0763_17.01",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0154584795321637
"7908_228.1956_15.98",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00676923076923077
"6120_232.1693_15",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0121263157894737
"4444_240.2318_12.49",-1.00100150250438,0,-1.00100150250438,0.0189473684210526
"4770_244.2268_13.62",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0302817650186071
"7185_256.263_15.56",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.012280701754386
"6807_256.2631_15.35",0,-1.00100150250438,-1.00100150250438,0.0041025641025641
"8575_261.1305_16.57",0,-1.00100150250438,-1.00100150250438,0.0104935064935065
"5488_262.1289_14.48",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00373333333333333
"5745_273.1844_14.79",0,-1.00100150250438,-1.00100150250438,0.0065
"5705_279.1587_14.75",-1.00100150250438,0,-1.00100150250438,0.00979904306220096
"7268_282.2787_15.5",0,-1.00100150250438,-1.00100150250438,0.00666666666666667
"5081_284.3307_14.03",0,-1.00100150250438,-1.00100150250438,0.0203484848484848
"4478_288.2528_12.66",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00363636363636364
"5308_289.1534_14.24",0,-1.00100150250438,-1.00100150250438,0.00371428571428572
"5545_295.2263_14.54",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0149707602339181
"5323_297.0578_14.26",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.014859649122807
"5854_297.242_14.8",0,-1.00100150250438,-1.00100150250438,0.0149707602339181
"3198_300.2013_4.87",-1.00100150250438,0,-1.00100150250438,0.0065
"7169_305.1566_15.57",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00693333333333333
"5302_306.2398_14.22",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0036
"4881_307.1875_13.82",-1.00100150250438,0,-1.00100150250438,0.0139919028340081
"4662_316.2842_13.28",-1.00100150250438,0,-1.00100150250438,0.00363636363636364
"3676_337.6998_7.48",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0141842105263158
"4446_339.1773_12.5",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00928421052631579
"4677_345.2266_13.32",-1.00100150250438,0,-1.00100150250438,0.00366666666666667
"5595_347.2181_14.61",0,-1.00100150250438,-1.00100150250438,0.00682105263157895
"4208_348.274_11.45",0,-1.00100150250438,-1.00100150250438,0.014859649122807
"3734_348.7218_7.7",-1.00100150250438,0,-1.00100150250438,0.0035
"6666_350.3259_15.35",-1.00100150250438,0,-1.00100150250438,0.0035
"6512_352.2453_15.17",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0117918128654971
"7251_355.2813_15.57",0,-1.00100150250438,-1.00100150250438,0.00355555555555556
"3732_357.2351_7.7",-1.00100150250438,0,-1.00100150250438,0.0134358974358974
"5476_357.2606_14.47",0,-1.00100150250438,-1.00100150250438,0.0041025641025641
"5547_361.2343_14.56",-1.00100150250438,0,-1.00100150250438,0.0185263157894737
"7778_377.2285_15.88",-1.00100150250438,0,-1.00100150250438,0.00355555555555556
"3777_379.2483_7.9",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0185263157894737
"3825_384.2349_8.08",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0149707602339181
"5092_391.2449_14.05",-1.00100150250438,0,-1.00100150250438,0.0334023391812866
"8768_391.2836_16.75",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00369230769230769
"8943_398.2143_16.91",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.012280701754386
"5680_399.1774_14.72",0,-1.00100150250438,-1.00100150250438,0.0036
"5820_399.2714_14.85",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00948771929824561
"4873_402.3573_13.81",0,-1.00100150250438,-1.00100150250438,0.00654545454545455
"8291_409.1827_16.31",0,-1.00100150250438,-1.00100150250438,0.00369230769230769
"7928_420.404_16.01",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0185263157894737
"4447_423.288_12.5",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.015311004784689
"6579_424.3625_15.31",-1.00100150250438,0,-1.00100150250438,0.0124019138755981
"6575_429.3181_15.31",0,-1.00100150250438,-1.00100150250438,0.0324491683754842
"5320_430.3886_14.25",-1.00100150250438,0,-1.00100150250438,0.00654545454545455
"6969_443.3337_15.57",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0282315789473684
"5551_444.3312_14.57",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0349170653907496
"9175_445.0477_17.01",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0207296650717703
"5971_468.3891_14.93",0,-1.00100150250438,-1.00100150250438,0.0393008097165992
"6334_473.3442_15.3",0,-1.00100150250438,-1.00100150250438,0.00952380952380952
"3901_489.314_8.72",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0358255896150633
"6833_496.3836_15.41",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0176842105263158
"5668_501.2241_14.71",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00355555555555556
"3525_503.3056_6.73",-1.00100150250438,0.343037530015732,-1.00100150250438,0.0165818181818182
"7007_551.893_15.48",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0202141250562303
"6304_556.4412_15.27",0,-1.00100150250438,-1.00100150250438,0.0343066898014266
"8520_567.8772_16.52",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0110035087719298
"5757_570.4205_14.8",0,-1.00100150250438,-1.00100150250438,0.0036
"7092_571.4283_15.44",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0117918128654971
"3941_577.3664_9.23",0,-1.00100150250438,-1.00100150250438,0.0117570850202429
"5699_579.3505_14.75",-1.00100150250438,0,-1.00100150250438,0.00782255639097744
"7307_581.8927_15.44",0,-1.00100150250438,-1.00100150250438,0.0096
"8501_581.9035_16.5",0,-1.00100150250438,-1.00100150250438,0.0161695906432749
"5959_587.3573_14.93",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0153473684210526
"3620_591.3581_7.25",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00782255639097744
"3619_608.3845_7.25",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0302834008097166
