"feature","PR2","TR2","MeanDecreaseAccuracy","MeanDecreaseGini"
"4552_116.0241_16.08",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0300140882509304
"4286_117.0194_16",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0150175438596491
"4794_120.0554_16.17",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.009
"5296_120.0554_16.36",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00366666666666667
"3410_121.0507_15.44",-1.00100150250438,0,-1.00100150250438,0.0313540260908682
"4287_122.0347_15.9",-1.00100150250438,0,-1.00100150250438,0.0041025641025641
"3375_131.0351_15.38",0,-1.00100150250438,-1.00100150250438,0.00363636363636364
"3823_132.0555_15.68",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0480215311004785
"3443_132.0555_15.42",0,-1.00100150250438,-1.00100150250438,0.0341129186602871
"4862_134.0348_16.17",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00713636363636364
"5710_145.0508_16.38",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0207721226142279
"5563_145.9225_16.43",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0125179425837321
"4415_147.0302_16.01",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00909774436090226
"3753_147.0665_15.65",0,-1.00100150250438,-1.00100150250438,0.00758164642375169
"6300_148.0506_16.7",0,-1.00100150250438,-1.00100150250438,0.0073030303030303
"6855_157.051_16.88",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0405584795321637
"5061_158.0462_16.1",0,-1.00100150250438,-1.00100150250438,0.0410752136752137
"6981_158.0462_16.92",-1.00100150250438,0,-1.00100150250438,0.0280140350877193
"3598_163.0616_15.52",-1.00100150250438,0,-1.00100150250438,0.003
"5922_169.0511_16.52",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00369230769230769
"4652_172.062_16.06",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0185263157894737
"1633_173.0811_6.61",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.012280701754386
"7047_179.0553_16.98",0,-1.00100150250438,-1.00100150250438,0.0119555555555556
"6341_184.062_16.67",0,-1.00100150250438,-1.00100150250438,0.0276860118209963
"6478_186.0777_16.66",0,-1.00100150250438,-1.00100150250438,0.00363636363636364
"3696_186.0777_15.6",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0103504273504274
"5688_186.0777_16.34",-1.00100150250438,0,-1.00100150250438,0.0103692307692308
"1601_186.1128_6.25",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0346885804254225
"6766_191.0567_16.88",-1.00100150250438,0,-1.00100150250438,0.00623076923076923
"4804_191.0567_16.16",0,-1.00100150250438,-1.00100150250438,0.0206793907846539
"5197_196.0622_16.3",0,-1.00100150250438,-1.00100150250438,0.014859649122807
"5774_198.0778_16.42",0,-1.00100150250438,-1.00100150250438,0.00715555555555556
"7268_198.8077_17.18",-1.00100150250438,0,-1.00100150250438,0.0217684210526316
"3949_200.0935_15.73",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0220263157894737
"6895_205.9657_16.9",0,-1.00100150250438,-1.00100150250438,0.00623076923076923
"5822_210.0779_16.51",0,-1.00100150250438,-1.00100150250438,0.0117272727272727
"4886_212.0936_16.06",0,-1.00100150250438,-1.00100150250438,0.0139210526315789
"6571_213.0888_16.7",-1.00100150250438,0,-1.00100150250438,0.0102597402597403
"2065_215.1284_10.63",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0110035087719298
"2677_221.1542_14.3",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0358224792751108
"5469_223.0733_16.35",0,-1.00100150250438,-1.00100150250438,0.007
"7016_223.0733_16.96",-1.00100150250438,0,-1.00100150250438,0.0131555555555556
"5153_225.089_16.22",0,-1.00100150250438,-1.00100150250438,0.017299016772701
"4975_226.0843_16.13",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0477694819800083
"2702_233.1544_14.37",0,-1.00100150250438,-1.00100150250438,0.0121299145299145
"6148_237.0891_16.67",0,-1.00100150250438,-1.00100150250438,0.0105333333333333
"6845_237.0891_16.88",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0117570850202429
"5876_238.0844_16.5",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00590769230769231
"4080_239.1047_15.78",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0226396761133603
"1903_240.9785_8.97",-1.00100150250438,0,-1.00100150250438,0.0117644110275689
"1904_242.9743_8.97",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.006
"2699_243.1963_14.36",-0.277371435197549,-1.00100150250438,-1.00100150250438,0.0155363408521303
"6137_252.1002_16.65",0,-1.00100150250438,-1.00100150250438,0.0220140350877193
"5013_252.1002_16.14",-1.00100150250438,0,-1.00100150250438,0.0117570850202429
"2251_253.1445_12.54",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0127067669172932
"3898_265.1479_15.71",0,-1.00100150250438,-1.00100150250438,0.00773684210526316
"4658_265.1479_16.07",0,-1.00100150250438,-1.00100150250438,0.0100363636363636
"6394_309.1741_16.73",0,-1.00100150250438,-1.00100150250438,0.00994736842105263
"6939_311.1687_16.91",0,-1.00100150250438,-1.00100150250438,0.0204538011695906
"5880_325.1842_16.41",-1.00100150250438,0,-1.00100150250438,0.0101025641025641
"6259_327.18_16.91",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00342857142857143
"7146_338.8591_17.03",0,-1.00100150250438,-1.00100150250438,0.0233952153110048
"3704_387.1562_15.59",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0264451127819549
"3153_387.1562_15.21",0,-1.00100150250438,-1.00100150250438,0.003
"2425_389.1719_13.42",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0212240601503759
"2300_447.1343_12.78",0,-1.00100150250438,-1.00100150250438,0.0036
"7168_482.7892_17.05",-1.00100150250438,0,-1.00100150250438,0.0151856564488143
"5120_491.3588_16.2",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00685714285714286
"4020_491.3588_15.76",0,-1.00100150250438,-1.00100150250438,0.00728888888888889
"5659_669.458_16.44",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0127067669172932
"5590_117.0194_16.35",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.012280701754386
"5073_130.0399_16.24",-1.00100150250438,0,-1.00100150250438,0.00355555555555556
"3989_157.051_15.89",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00654545454545455
"2837_299.0956_14.73",-1.00100150250438,-1.38942503594182,-1.2352771349249,0.0264649122807018
"2164_229.1442_11.83",-1.00100150250438,-1.34406227991274,-1.28959193642382,0.0215590643274854
"6909_410.1617_16.9",-1.00100150250438,-1.38942503594182,-1.29662538565291,0.0102666666666667
"4102_223.0733_15.78",-1.00100150250438,-1.37457856297529,-1.31533410441164,0.0250175438596491
"2375_301.0579_13.19",-1.00100150250438,-1.37457856297529,-1.31926632682314,0.0195768208399787
"5213_147.0302_16.25",-1.00100150250438,-1.37457856297529,-1.34406227991274,0.0222890559732665
"4058_172.062_15.85",-1.00100150250438,-1.38942503594182,-1.34406227991274,0.0417703349282297
"4616_108.019_16.07",-1.00100150250438,-1.00100150250438,-1.36232155017094,0.0194649350649351
"64_146.9601_0.5",-1.00100150250438,-1.41705050316284,-1.37021526937856,0.0279029239766082
"6596_198.0778_16.68",-1.26693979201741,-1.41705050316284,-1.37457856297529,0.0194354066985646
"5760_134.0348_16.39",-1.34406227991274,-1.34406227991274,-1.41389939741034,0.0256518218623482
"6517_107.035_16.69",0,-1.41705050316284,-1.41705050316284,0.023821052631579
"7164_190.9278_17.04",-1.00100150250438,-1.73727046020804,-1.61911600689643,0.0185904761904762
"6368_171.0667_16.69",-1.38942503594182,-1.00100150250438,-1.65657390480643,0.0208237516869096
"4189_161.0823_15.85",-1.41705050316284,-1.41705050316284,-1.65958391281122,0.0345645933014354
"1480_352.8537_3.55",-1.73727046020804,-1.37457856297529,-1.86061815571171,0.0380390521758943
