row ID,row m/z,row retention time,Blank_neg.mzML Peak area,S01_neg.mzML Peak area,S02_neg.mzML Peak area,S03_neg.mzML Peak area,S04_neg.mzML Peak area,S05_neg.mzML Peak area,S06_neg.mzML Peak area,S07_neg.mzML Peak area,S08_neg.mzML Peak area,S09_neg.mzML Peak area,S10_neg.mzML Peak area,S11_neg.mzML Peak area,S12_neg.mzML Peak area,S13_neg.mzML Peak area,S14_neg.mzML Peak area,S15_neg.mzML Peak area,S16_neg.mzML Peak area,S17_neg.mzML Peak area,S18_neg.mzML Peak area,S19_neg.mzML Peak area,S20_neg.mzML Peak area,S21_neg.mzML Peak area,S22_neg.mzML Peak area,S23_neg.mzML Peak area,S24_neg.mzML Peak area,S25_neg.mzML Peak area,S26_neg.mzML Peak area,S27_neg.mzML Peak area,S28_neg.mzML Peak area,S29_neg.mzML Peak area,S30_neg.mzML Peak area,S31_neg.mzML Peak area,S32_neg.mzML Peak area,S34_neg.mzML Peak area,S35_neg.mzML Peak area,S36_neg.mzML Peak area,S37_neg.mzML Peak area,S38_neg.mzML Peak area,S39_neg.mzML Peak area,S40_neg.mzML Peak area,S41_neg.mzML Peak area,S42_neg.mzML Peak area,S43_neg.mzML Peak area,S44_neg.mzML Peak area,S45_neg.mzML Peak area,S46_neg.mzML Peak area,S47_neg.mzML Peak area,S48_neg.mzML Peak area,S49_neg.mzML Peak area,S50_neg.mzML Peak area,
4121,120.01906768499224,15.988564,211282.36,152896.3,144306.22,172604.03,169027.23,100243.2,94157.73,66471.0,120907.875,110970.336,35406.09,152549.45,82559.61,146510.61,103101.67,150215.64,126584.37,161142.66,123901.9,269499.38,253694.34,177084.52,176414.44,68573.72,130180.39,185887.4,294030.28,82041.75,97214.516,116446.016,72448.85,209413.48,138072.06,186517.0,354605.7,280590.6,84746.4,102958.5,81693.03,73532.93,200583.08,157917.02,90168.75,250943.98,121015.22,192108.19,324501.9,79922.61,110186.25,144701.27,
5696,120.01906979308616,16.413633,108739.445,107968.77,105748.0,179669.62,129680.734,147624.5,190810.66,90761.82,72692.0,68514.46,29598.36,59634.45,273194.56,62524.15,129602.914,86588.16,146688.14,149855.44,219401.58,168297.28,119125.43,101234.484,319629.6,206266.95,36021.58,168364.9,281444.94,138813.1,131130.72,127163.09,171032.81,277842.8,71797.87,133053.31,133965.3,196492.4,76694.336,252924.05,44123.496,102184.05,88596.05,104606.46,107975.85,119068.14,115861.48,39595.05,116228.76,286329.72,49462.695,13607.0625,
5328,120.01907208257552,16.209986,209040.66,185871.06,99038.55,65085.605,201799.98,65701.1,74188.836,143028.06,21399.156,93647.73,99754.11,65233.9,80821.2,118582.39,34696.492,220568.12,108227.84,141471.17,91305.484,123533.16,200583.9,116755.16,100263.44,72297.91,112538.85,220501.3,239632.33,66532.35,130811.75,76228.6,158841.89,225179.89,108081.84,273335.4,205618.66,90739.21,111060.85,143014.33,86149.914,155085.81,112986.67,162597.58,167239.66,208306.33,148408.72,169161.52,93615.36,82972.95,146950.05,263991.72,
4033,120.05544340848701,15.923004,582209.5,267888.12,328480.88,533725.2,69562.51,578264.56,1169292.4,132164.1,738862.25,1041256.5,209841.31,453873.44,1112750.5,1177454.2,884954.1,457440.47,272312.06,105496.086,913028.7,859863.2,1312587.6,629436.5,882252.5,280851.84,348818.25,1376991.2,587284.8,542694.2,1256761.2,593535.4,676701.0,1329389.9,946301.94,1421590.6,105438.19,2032186.8,182960.02,1006445.56,87659.625,670471.75,623045.56,478943.22,930585.6,515275.16,371360.38,989038.9,283559.6,1084826.0,937204.56,140188.72,
6777,120.05544161786892,16.629766,365886.28,364432.72,210811.77,227435.61,260386.83,436447.66,271621.3,365124.8,457801.28,315558.62,367267.88,328296.78,412167.7,266791.75,323031.5,570129.4,449421.12,1242887.0,84648.88,173072.4,665427.3,531246.9,115333.75,222354.14,69447.33,340073.66,39892.977,459914.88,241444.61,530606.3,345623.75,613028.0,1043137.44,191140.89,502101.3,473459.12,1183333.6,1150398.1,171260.17,284408.0,58422.64,843172.2,296660.03,303057.53,101425.68,363173.53,214859.62,349148.75,244858.78,343711.16,
3572,120.05544484796447,15.590859,1346499.1,367409.06,33564.38,122012.59,383181.56,604364.7,211276.66,454548.94,308347.72,141013.56,357341.03,88388.836,80025.734,129174.33,136034.28,51889.9,39604.707,359670.44,119502.09,67540.2,88637.41,616299.0,729341.0,202213.8,115225.766,42397.996,85951.81,535021.0,66449.13,213753.67,245218.23,144150.06,141985.58,212386.66,892856.9,386385.38,406676.62,1303837.2,251686.06,148734.6,254676.86,155817.97,153270.03,580640.9,337453.4,67191.06,121525.86,66556.25,31559.676,62230.062,
4794,120.05544882539978,16.171179,177709.8,175061.12,356505.88,29361.516,604594.56,190755.92,131805.67,1023984.8,53241.414,168490.14,525927.56,295997.44,40090.367,178399.88,467723.2,294477.8,744084.56,969917.9,886687.2,123581.766,153512.8,82450.15,58455.727,248764.25,179243.75,912417.25,82305.25,86893.89,101888.51,52511.812,120816.23,190568.66,160801.92,426223.62,1864393.8,598872.5,102097.31,188523.7,729243.5,80983.586,98322.39,572529.4,240144.08,41724.49,327926.72,217067.75,254548.61,626143.5,617609.44,94904.52,
3125,120.05544571307296,15.183693,136149.25,16717.742,8583.951,6818.616,22332.338,52492.867,55506.254,43131.85,34081.55,25011.008,5451.37,12547.779,44026.887,8846.116,11608.578,41743.19,7981.5054,21276.29,7136.5986,48684.723,8198.345,115283.64,18514.09,11236.608,7780.857,30385.156,11168.653,6445.3774,119653.96,63339.766,14573.262,58911.26,13382.675,29723.654,63935.27,11755.931,31448.082,35856.074,44775.906,19785.898,33321.47,18722.738,143677.17,17649.076,17616.494,9521.203,7714.6035,26106.441,112084.97,17672.145,
5296,120.0554492050879,16.363306,572879.8,244600.52,54492.723,326896.0,220231.14,648731.0,711932.7,189220.8,486059.22,866599.8,182148.94,241585.75,1114350.9,371054.4,378150.62,66556.336,88434.516,60202.445,520103.66,366301.72,416058.06,559125.3,1123698.0,420762.38,600268.75,293572.84,537198.25,647361.3,751267.9,927079.75,594194.3,896854.5,45815.094,437642.88,259648.73,621481.9,133334.08,82853.375,95987.96,1010747.3,755468.8,90918.5,464463.56,259520.81,120948.695,779035.94,556941.0,83656.86,71386.43,511218.34,
6990,120.05545166856581,16.937904,240028.3,80805.62,33490.47,55396.953,123748.65,87985.57,194901.3,26822.68,78826.81,190015.52,49329.66,45799.73,36345.535,17057.59,88848.51,89813.016,164617.12,40779.62,18379.332,150836.77,96360.91,75691.0,154821.05,139736.83,44355.016,91415.45,153965.8,128952.0,18207.598,174704.58,33921.406,126198.76,60898.418,91171.89,56164.35,101384.53,16588.84,224409.2,142168.53,51625.883,31447.693,84974.5,160081.1,135939.98,208118.62,31568.457,152397.89,138420.56,200217.05,93746.54,
3130,121.05068751680543,15.188335,104868.33,15588.217,65333.01,77422.59,53696.617,47108.746,80679.68,39626.156,13828.738,13895.32,6454.045,17517.957,5511.106,9180.845,7438.1987,39094.023,11604.965,18176.268,15144.805,30521.496,8045.277,52008.383,18608.633,11593.432,6083.583,35758.8,14665.56,119778.625,87096.31,59763.395,51079.566,5321.414,6836.7676,20119.357,64918.035,29493.334,123021.04,276807.7,61201.69,47129.316,138782.16,116408.88,19145.547,9876.781,11938.229,8831.926,30310.453,69696.9,17070.58,89798.38,
6534,121.05069761835215,16.610577,267538.12,165180.3,192385.66,294106.3,471698.8,329834.34,217668.67,244281.36,424371.4,315980.97,134000.98,255433.08,342170.56,276718.3,173623.69,293560.28,108946.2,768289.75,139518.06,349179.28,713279.44,444722.56,641873.9,172947.69,99954.8,268897.97,647501.6,138429.28,478863.72,271960.84,174605.19,483570.53,285450.8,213270.81,452510.06,190146.45,739090.9,358375.6,691031.7,219409.22,252097.83,327968.97,191201.95,296289.84,158350.62,147752.78,174650.1,316898.38,167589.22,415889.88,
3410,121.05069290936918,15.435498,784275.56,58344.27,19729.352,82379.8,49469.816,60640.457,29838.158,19319.81,283320.25,218520.67,12492.58,84980.13,30171.5,14254.911,26015.938,17670.541,111847.44,59648.51,110164.94,79794.84,85877.61,49669.875,106892.266,21047.195,17455.654,94841.84,78272.45,182790.27,67860.516,39609.46,100128.75,92913.81,133993.45,20543.959,153117.3,329183.22,19898.686,113094.21,192547.34,42823.957,237676.69,120476.31,247248.44,75652.97,154027.86,51997.633,116588.96,50866.555,64416.043,57498.594,
3918,121.05069823683154,15.855703,514187.34,223917.78,297209.34,300133.34,33084.355,727072.94,143704.16,145147.44,403442.5,417818.4,144574.44,400539.78,248178.14,127977.35,532608.44,217113.83,383728.34,913490.6,741735.1,273223.22,971856.3,470862.5,572496.0,228085.2,264746.53,1385172.6,950329.75,489906.06,832350.0,441192.75,555626.25,258388.95,406692.44,849438.2,574122.8,1273446.9,322126.22,404760.6,1536203.6,102906.836,68420.97,208886.88,1028336.0,409446.12,323363.25,754865.75,212185.56,508488.88,817347.7,103002.13,
3738,121.05069776746542,15.636853,493312.38,36339.016,35047.645,251129.78,87777.45,18708.521,25096.113,40800.24,26489.28,14524.35,34527.273,83362.49,68014.08,286289.22,42078.01,109892.22,39864.92,75419.46,58058.492,53472.37,75393.71,78674.89,223793.4,17196.43,68649.62,16724.941,77218.516,284455.9,34883.434,44363.61,146642.95,446872.56,80069.484,85453.516,803375.7,83230.06,356713.88,966268.56,160520.3,30310.418,13984.672,59447.793,97559.58,43567.574,129866.26,55470.062,33950.203,55760.7,27122.797,48581.4,
5411,121.05070300308581,16.294344,360139.34,193235.14,301109.16,203254.3,294747.66,215036.39,361917.16,142791.66,218076.89,651691.7,139253.12,243126.12,772881.44,221920.1,264255.62,323984.0,171113.39,141306.48,177265.28,206375.56,620709.7,232220.52,494123.12,322209.72,296576.1,231894.31,214121.64,149604.0,104470.32,345528.78,206764.78,555113.06,185807.75,253754.73,480026.6,451220.1,203128.12,216880.16,398673.28,401662.44,129820.67,576739.06,131738.4,500735.0,244393.5,115544.95,430649.7,93465.92,419701.97,187488.25,
4836,121.05070257966139,16.06177,122013.55,153461.0,41838.23,416745.5,638767.0,353753.12,184459.72,493418.1,579773.8,432374.94,196170.8,209124.06,164827.34,285581.28,393160.53,238781.8,183785.58,473391.3,269735.06,1061911.6,271823.44,690047.06,691036.06,272671.8,113028.234,26142.352,279660.97,45632.38,176875.28,100528.25,41750.57,354947.47,433891.97,220238.22,258525.11,397038.62,331749.25,86249.28,210941.17,239142.77,1020171.6,247833.05,64480.508,131021.36,249778.9,268588.44,83452.28,759333.94,228465.53,204051.69,
7005,121.05071066762008,16.96348,182838.94,36228.367,254752.62,89058.97,115227.95,112954.76,173338.17,40236.895,149503.48,169528.28,179218.28,80157.41,40739.54,191188.61,151701.1,27039.953,98966.02,93251.8,70806.29,194464.56,35440.516,56249.52,138318.28,123813.234,23140.924,55323.445,32401.5,128710.38,36394.203,148258.88,54032.953,207684.72,32305.104,86515.7,101630.055,17416.93,253691.53,213614.72,60280.93,70229.04,121836.4,127510.98,24286.605,125056.48,183342.12,315186.38,195908.36,154578.12,32381.723,112018.125,
6078,122.0347211324277,16.647518,163464.38,402066.44,288372.78,69638.55,356666.56,134824.94,713386.1,200891.86,227356.98,172662.81,85269.57,80169.01,68945.82,325598.56,200520.44,88207.16,304176.12,291785.97,354813.06,246169.14,170459.94,246149.25,275060.7,130777.516,237324.0,186083.08,299334.47,451522.1,137721.89,106591.41,94904.27,725246.56,119451.97,264277.88,185795.14,207408.25,189207.55,490218.25,116288.75,100888.84,161784.02,87772.79,149843.9,92483.64,387964.06,178717.8,142182.3,109537.945,127319.96,119941.09,
4287,122.03472109518344,15.897967,351001.4,109640.66,134952.2,414988.44,64909.383,154014.34,590917.6,102642.96,94525.84,630966.06,137581.55,358031.84,217730.2,304643.75,284177.22,280814.66,164174.83,135265.2,71474.94,248697.33,405248.75,112316.086,455700.2,81766.46,191131.02,302186.1,183688.08,122897.52,218439.22,355942.03,144688.27,201748.69,94782.195,198307.62,203377.86,1067968.0,227324.81,159595.25,933841.2,159250.72,265318.1,163871.22,548922.2,402367.3,196726.48,543456.9,409741.12,176488.38,332022.3,184330.61,
5708,122.03472468416302,16.394407,36103.105,46865.414,229855.06,206036.31,122144.27,269389.88,25964.496,88769.04,129887.05,136566.27,29349.113,137107.69,258778.62,156057.3,146375.53,99793.92,195319.33,85456.19,241076.08,210869.25,202226.33,53409.957,366049.1,53871.426,141522.17,273453.56,159811.08,78240.08,105907.06,137020.8,144244.83,18847.078,101883.7,35139.12,276408.1,164255.55,139183.44,104394.414,139389.11,379723.7,95155.25,291536.34,230629.33,229518.2,118181.24,277490.44,109681.83,223653.61,380808.34,187432.83,
5211,122.0347257906952,16.154324,435343.38,190816.27,56306.887,266695.66,225705.78,68342.9,313211.44,170982.17,98522.266,69074.21,106559.42,84637.945,85465.69,37042.406,65410.33,171407.05,123737.75,240293.83,108557.83,316983.78,121258.48,90776.14,109558.99,193989.66,78821.55,466991.0,145210.88,185711.9,169076.48,138500.11,371047.16,139440.19,133300.42,92524.14,235037.45,344561.75,95818.984,187732.0,232349.52,164514.86,127456.69,26851.445,121588.63,483635.8,376572.34,101269.266,63790.637,135956.31,66428.31,108628.49,
3628,122.03472339128582,15.599234,956312.2,147525.28,78061.73,93232.125,188500.22,73032.01,131655.38,131373.84,216002.62,35464.285,110554.99,74230.21,375310.28,40930.312,75870.04,33520.734,120937.414,147096.95,142897.67,359087.28,284255.38,194257.38,205517.22,180847.95,115789.82,64229.78,456983.75,143893.5,93182.76,101112.016,142869.17,267713.97,325001.62,72136.72,204102.86,68274.61,324220.47,780644.56,57334.57,56605.68,56691.227,123678.35,23158.174,145412.7,201415.92,46281.39,150132.77,35086.617,48366.258,44110.715,
3382,122.03472749552762,15.429183,44988.035,95870.23,44783.246,82779.88,14351.498,22240.428,62456.273,19419.7,22563.336,106789.81,74322.664,39070.363,18253.102,70651.02,152152.38,40243.848,15509.331,20235.572,37760.066,142375.05,25646.633,55763.977,98191.766,11612.15,11711.8125,56824.746,45383.008,19388.691,115036.42,37422.86,82120.4,22821.543,127020.195,87371.414,112922.28,87217.695,17550.744,32827.188,104313.7,11594.152,87632.84,107658.586,76947.4,79201.555,81268.125,129718.58,97011.17,146901.75,51645.68,97007.91,
6800,122.03472770119683,16.859606,273281.72,112272.63,53821.547,68707.0,34774.383,63493.777,103791.23,99653.805,136473.25,47293.805,110761.29,38357.36,90106.96,126235.73,83673.79,16835.654,28176.361,137759.28,134607.67,123778.26,116035.09,40856.84,24154.559,20226.82,69498.34,91474.99,15085.061,60806.86,152155.28,59671.45,94361.14,44283.656,41965.875,79034.56,164438.69,258452.48,123363.09,282123.72,89882.6,103146.75,94908.086,92388.01,97065.71,103553.59,160022.12,46087.043,28570.738,22137.336,85000.93,73352.41,
611,124.00612736362491,0.63888997,0,212524.14,205392.08,290543.8,365644.6,222572.58,230999.44,335632.94,313235.2,237430.73,343048.97,240330.9,434682.62,528605.8,371431.72,222575.17,206524.16,607486.3,324739.72,221826.86,243582.7,228996.31,427108.97,298256.0,313914.8,293846.97,206018.08,116385.414,340678.38,244554.55,271659.28,269485.44,312145.72,266969.75,456120.53,392053.16,197488.3,258050.05,495800.62,260301.86,37488.207,39257.53,43952.652,375004.88,258599.88,235101.42,242159.95,282277.44,223799.31,251658.42,
6554,124.01397729964953,16.776573,46521.24,30529.934,26717.012,76731.086,117492.48,10703.393,76077.3,65093.1,64382.16,87762.234,62343.504,30972.912,56803.543,43385.598,58785.613,65325.812,109770.125,45777.684,19678.59,74389.07,39379.926,102452.88,130500.18,19837.027,49925.97,106712.08,117559.69,13099.443,41405.457,39867.133,42507.01,15355.463,48463.324,94195.484,97994.07,135645.72,55882.19,40817.06,95646.69,80294.984,68782.125,25056.652,59628.953,70532.04,69974.305,110844.69,90994.805,31211.861,76608.2,37808.938,
2010,126.99444778086239,9.993326,0,22773.695,0,652.9925,0,272978.62,0,70016.99,0,0,0,0,0,0,0,0,0,84868.23,0,15319.165,0,0,0,0,0,0,0,0,0,0,651.3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60109.887,0,0,0,
1065,128.03408795869308,0.71910155,78801.88,576836.8,558162.56,302353.25,1231894.1,707718.9,483434.9,798299.7,652924.9,736095.9,762975.7,539555.0,823781.25,734869.56,1387717.2,607103.25,784232.3,761241.0,344745.47,734594.9,178641.22,567633.1,823921.5,527434.0,522546.0,566431.44,480892.1,582899.1,846865.75,1876297.6,686232.5,4258446.5,757477.7,420699.28,710850.4,664041.0,458092.34,650858.8,1482394.5,823645.75,795551.56,613325.56,486848.22,1046796.6,723593.56,254913.62,651272.25,816151.2,705102.56,742060.9,
4635,128.03410707055002,16.046707,40617.156,70657.016,46905.246,45605.53,61340.113,44243.395,61456.117,49991.043,78779.64,41332.29,38185.41,53822.18,72601.23,80627.75,48958.5,33224.617,52534.74,56831.773,66406.65,58407.785,58623.773,45233.562,54376.508,81971.99,65922.83,63923.11,70168.61,70580.3,53462.113,69029.4,85811.36,52009.97,58030.848,83689.484,44704.016,48094.656,49717.66,31208.562,67269.375,33258.324,85735.46,61224.887,29419.984,49702.438,51354.395,60100.758,75158.05,42452.37,32106.326,38053.4,
1378,128.0341207706342,1.4810673,47014.965,264061.25,275113.25,84029.195,545611.56,324945.0,131988.62,330863.66,283662.25,328260.72,323566.97,270028.2,414789.12,339097.7,513068.28,165641.44,317065.06,328810.66,97162.266,351367.88,60928.3,259120.61,409808.5,162521.9,152048.81,295247.9,140515.61,283738.72,404744.22,808231.56,343959.78,2093281.4,323015.7,250518.53,302919.4,303026.78,113146.32,279945.75,613232.25,350162.47,125019.5,167417.02,103024.28,493392.8,350031.78,87941.914,321414.1,334029.16,286904.47,328244.88,
933,129.01811586052042,0.6898572,29224.967,46069.555,43488.094,49076.617,94296.69,75361.07,37097.246,118631.586,36726.26,107574.17,71875.41,95852.89,46787.516,96360.44,69230.875,82205.375,81960.79,129467.22,34776.586,56063.24,24894.656,66584.836,89605.945,87709.695,113573.445,69565.89,90168.84,72254.93,59463.867,61753.598,119259.3,86295.02,90980.01,131462.3,94677.47,100736.53,41357.055,121663.24,81788.86,107163.164,281623.66,406662.22,231211.55,75952.81,73551.49,46630.1,72044.1,72386.695,96595.734,89112.25,
1516,129.05452001502874,4.6671844,2853.4868,1566326.8,2643610.8,1275547.8,2527719.2,2635624.8,1190412.9,1926019.4,2873622.2,3382269.2,2605044.2,2779305.8,2380218.5,3791430.8,3584700.2,2105003.2,2793510.0,2348305.2,907086.75,2057831.0,488401.78,1976915.0,3154566.8,2257010.2,3052328.8,2274250.0,1362457.0,1771795.8,4491244.0,1879462.1,1799834.8,1680649.4,2232851.8,3307982.0,2579041.5,2034755.0,1514594.2,4228447.5,3301595.2,2009846.9,2227145.5,1838535.9,1474610.5,3056925.0,3809805.0,535385.5,2295822.5,2985425.2,2499227.8,2671319.8,
1536,129.05452202461228,5.092019,2692.3635,2642153.0,4678305.0,2105348.0,3457371.0,3903163.2,1987675.1,2294935.5,3423088.5,5101028.0,3764236.2,4955657.0,4093737.5,5613738.0,4417504.0,2993786.8,4050183.8,2837474.2,1446181.5,3060958.0,841568.4,3291983.8,4758798.5,4059905.5,4663031.5,3603787.2,2485950.5,2327123.8,6739336.0,2832579.2,2637065.5,2283755.8,3898683.8,5254209.0,4399820.5,2628762.2,2197057.8,5616903.5,4357348.5,3047948.2,3230444.8,3092711.5,2030357.6,4764957.0,6100813.5,876627.1,3659952.0,4483011.0,3478621.8,4588509.0,
3044,130.039872940493,15.151573,164121.94,104231.35,30564.76,59139.527,80190.805,82312.06,45410.82,64935.184,76873.99,51077.008,32675.896,28476.885,62612.016,40515.72,80612.73,42904.19,49065.734,50717.47,72158.41,74697.234,73243.26,158453.33,45147.78,80909.66,20295.26,76925.75,16966.242,13206.904,38544.12,91505.6,44664.266,97896.43,32045.82,76878.055,171413.28,168686.47,140571.1,371992.78,169889.44,100733.29,89006.375,56238.684,44539.773,80931.45,56917.81,86340.02,37777.56,79459.164,123835.5,126321.43,
6031,130.03987463497432,16.691254,629941.2,3840373.0,1390786.0,763007.7,922498.7,1179621.6,1395785.5,212021.72,228292.81,602051.7,400373.78,340523.4,3074940.0,555138.8,433944.2,1439018.2,881182.4,376850.12,307449.25,889491.75,186165.3,1656687.5,366619.38,465760.03,283527.12,982586.1,1609918.6,710367.0,690916.5,690973.7,569108.5,2846388.5,1039894.25,759401.25,2787829.2,3710330.0,1910923.2,607526.1,383540.7,586677.06,45668.21,277171.38,642425.0,512058.1,793761.8,499344.72,411309.34,1965439.1,425589.25,187509.66,
3411,130.03987589169802,15.505602,157340.3,200185.5,224693.52,206710.33,93134.22,241000.56,88669.96,52370.82,135837.6,179809.72,47154.914,137272.95,266233.1,22170.652,225626.94,103731.914,77021.17,522633.1,101733.13,201292.16,192436.7,127095.13,609221.8,357461.6,198841.77,217481.17,105062.2,211903.86,23937.605,194766.19,384514.38,72943.7,211599.86,92929.1,194764.17,101677.125,43830.625,215513.42,269126.06,544945.4,379277.66,210372.47,72306.06,293455.9,140950.66,99994.766,190364.86,132107.16,169338.4,323216.4,
6685,130.03987871938116,16.842545,715034.1,133440.11,49327.645,130834.69,91219.04,156347.2,331360.97,298053.8,311951.22,287818.7,235767.47,56525.96,140051.69,91116.11,221052.4,405418.03,89898.64,121039.0,110078.58,207611.73,240971.22,313950.47,220958.11,159371.47,147150.69,151392.38,256793.08,145636.25,156932.92,259966.38,544406.1,149185.44,256103.73,124992.91,174993.72,396105.78,182674.75,198843.28,158453.53,346862.66,75172.3,165440.25,349719.97,137896.44,233868.52,698758.94,278202.94,87617.16,334886.25,88171.42,
3996,130.0398744726274,15.85781,129132.39,452644.16,860096.2,237922.72,305048.94,359750.47,624517.8,718874.2,1641926.4,160066.94,366136.56,769175.5,113251.41,46549.72,115130.805,888318.7,776295.4,123813.375,146654.7,2165303.2,2099114.0,71667.7,1063504.1,279641.03,293735.66,271588.25,276778.06,122058.21,2177413.5,225082.02,80946.78,47654.277,928251.56,875236.75,52326.14,376656.88,1391282.5,1132600.8,127313.04,1080288.0,499883.22,775142.06,146308.53,94337.234,602814.94,174745.16,1186966.8,100826.74,52323.68,796562.8,
4482,130.03987883625308,16.021791,159286.44,652796.0,261985.33,1953086.1,96649.12,662833.7,1016193.5,55044.367,984295.94,1712791.4,93103.9,841621.44,1026592.44,2231649.2,1975251.9,1348887.0,368776.1,2200196.0,228636.23,1519548.6,87861.266,200992.7,123506.8,817810.0,415579.4,1906049.4,220599.17,96736.72,199856.72,115443.45,1194772.0,2103985.5,287094.78,1314255.8,612647.06,3526441.0,542244.5,840644.25,3167776.5,344828.12,568531.9,958394.06,253938.69,1344676.8,880177.7,2422991.5,486610.0,116673.95,1514741.4,398033.12,
3805,130.0398761965202,15.683663,78416.164,549368.9,93617.75,155496.05,252111.14,916184.4,101223.14,111088.63,87409.99,85430.4,717944.1,144095.19,717408.0,50643.24,50459.812,72286.99,114349.75,107521.24,237345.73,186544.25,138032.62,267793.97,165788.6,218402.98,229236.72,118982.81,160992.27,121567.08,53884.117,36147.19,412852.0,170657.86,132899.06,194708.84,166631.69,297763.97,37232.79,1611799.0,171935.5,89745.41,416304.4,113992.05,244828.33,77173.016,84179.24,67044.89,116202.99,49317.547,204263.11,166994.6,
5838,130.0398798326903,16.453112,1450757.6,220956.6,177159.31,235111.28,210511.0,871359.9,666545.9,975783.2,2262892.5,223898.6,318632.2,869464.2,401170.56,213689.69,297747.9,368745.03,90407.19,2399105.2,1000640.6,1243027.4,1941186.9,135639.1,3618371.8,1845344.0,1040205.06,1625576.4,176741.28,840702.2,472181.94,64496.863,642725.5,240054.56,185104.62,873590.0,228745.7,291448.4,122777.42,2428967.2,2782518.8,121982.39,338657.4,1590884.4,894107.4,142302.66,64481.523,363896.38,473981.47,121472.945,333791.1,110283.016,
5073,130.03987832345737,16.24468,2931629.2,322413.47,114337.2,90856.89,2266466.0,110915.19,116573.98,1754417.9,307609.16,1468573.8,1156897.6,291409.3,249952.25,509955.3,60697.117,759790.9,1210191.0,234569.08,355041.75,1833423.6,109659.95,113242.2,229767.19,86779.46,795084.0,268132.88,841226.2,410837.28,117165.92,2416021.8,479889.2,227420.47,385397.0,47322.836,559613.5,1071556.8,580753.5,128265.36,226664.75,267995.78,591826.6,113760.234,304127.3,1702099.5,789310.56,140810.33,1447111.5,2771754.8,894745.25,1022818.4,
4163,131.03512496002182,16.018023,3365025.8,2748006.8,697825.9,2002347.1,3079554.5,1505638.9,1332348.0,3231669.8,2805481.2,3590613.8,1837612.0,2796430.2,3050781.0,4780457.0,4101308.5,2326299.0,2149051.2,696181.44,700536.44,4223146.0,5208647.0,6641715.5,3524357.2,3796389.2,1184222.2,5740096.5,350170.94,773768.2,5519992.5,2045680.2,149835.16,992116.5,1953988.8,3726899.2,3666425.0,6734090.0,2456972.2,2603704.8,5751458.0,796874.75,2392500.5,2199056.2,4640132.5,3807311.0,1298343.6,5004064.5,1072745.1,6650092.0,4341161.5,1480786.4,
6133,131.03512557421044,16.689613,1214130.0,4247901.5,922097.3,2998718.8,2331940.0,1604836.0,2845921.0,1233594.5,5110971.0,1186396.9,2999755.5,3883201.0,6834070.5,4054255.2,898189.9,3492042.8,3712019.2,5514354.5,4942242.0,2968769.8,3841240.8,4996950.5,1793956.8,1189772.4,502357.94,2130379.5,5981822.5,4841149.0,985957.44,1412744.1,1322959.1,2606320.0,1133784.8,3517329.0,5915463.5,5063331.5,3874831.0,1252710.4,4676617.5,1251515.0,3116387.8,4016766.2,1100000.5,3559901.0,851847.8,1969716.1,931432.1,1787905.5,908815.2,4462848.0,
5327,131.03512797833736,16.24896,2732297.5,1906456.6,1807706.1,1025074.2,2134133.5,171849.39,1017871.25,672634.6,250246.06,2815305.0,663505.6,945835.6,780902.1,1091606.4,1863284.4,686658.0,835216.9,155423.89,541035.5,760731.44,1551082.1,159278.4,429712.72,524384.25,1403441.2,542844.5,1029782.1,2178810.5,251713.22,381476.22,6814994.0,666959.3,886393.6,1939074.2,6108432.0,2225413.8,1359776.8,205550.22,2733481.8,185401.88,1119660.9,169051.72,629654.75,2311348.0,1197664.8,106496.16,950257.0,470876.16,352636.03,926349.5,
3562,131.03512726413402,15.622899,568215.2,492214.3,138651.86,327242.78,964788.6,149759.48,528389.6,132499.44,105353.52,219985.7,137217.77,323334.66,378286.12,342123.78,110611.984,218997.39,373246.1,100773.39,52738.477,198150.97,302257.4,819934.75,1190288.9,744731.2,290096.78,433555.1,626608.75,329103.2,314193.88,389681.97,226642.28,370826.03,468420.2,405445.7,627338.5,577935.7,144877.06,872858.06,508828.8,111355.516,185470.08,864022.0,439202.97,284609.28,177963.25,203883.14,294582.38,306874.94,239779.62,339955.78,
5783,131.0351265546322,16.476358,314325.47,418726.47,520598.1,141536.83,457539.06,436112.0,1334446.0,293972.12,183799.64,275832.22,460438.06,412298.03,1082589.1,290227.3,392316.34,291144.7,136673.94,629253.9,221076.17,266207.7,260424.97,690544.44,4371744.0,197142.84,1826587.1,303697.16,164564.44,206838.48,2835087.5,208281.22,1316506.0,2819180.8,500902.1,355745.78,795960.94,213278.44,312642.7,5305230.5,370847.75,130455.86,298230.3,375457.53,1810060.0,290800.97,223637.06,3184471.5,207191.1,550094.8,2541542.2,227058.03,
6927,131.03513185744342,16.888378,357470.34,522275.56,259449.36,259921.84,194852.33,289795.3,214482.97,60953.484,640389.8,485384.62,336534.1,175151.78,337940.9,257729.6,385189.03,302912.7,146457.61,498850.5,204640.52,553779.75,330998.78,259292.28,342916.94,385245.78,207494.95,165404.6,140687.16,117957.95,270612.66,463911.94,159950.3,172303.52,123442.03,461443.34,582244.3,506758.88,345511.4,393393.8,176884.55,421268.94,264051.6,159303.62,456466.4,209485.69,412218.75,700191.06,252071.31,421246.3,89245.445,215422.81,
