"row.ID","row.m.z","row.retention.time","S41_pos.mzML","S42_pos.mzML","S43_pos.mzML","S46_pos.mzML","S21_pos.mzML","S22_pos.mzML","S23_pos.mzML","S24_pos.mzML","S26_pos.mzML","S27_pos.mzML","S28_pos.mzML","S29_pos.mzML","S30_pos.mzML","S31_pos.mzML","S32_pos.mzML","S34_pos.mzML","S35_pos.mzML","S36_pos.mzML","S37_pos.mzML","S38_pos.mzML","S39_pos.mzML","S40_pos.mzML","S01_pos.mzML","S02_pos.mzML","S03_pos.mzML","S04_pos.mzML","S05_pos.mzML","S06_pos.mzML","S07_pos.mzML","S08_pos.mzML","S09_pos.mzML","S10_pos.mzML","S11_pos.mzML","S12_pos.mzML","S13_pos.mzML","S14_pos.mzML","S15_pos.mzML","S16_pos.mzML","S17_pos.mzML","S18_pos.mzML","S19_pos.mzML","S20_pos.mzML"
9068,132.101855236018,16.981737,272269.44,302017.53,236471.2,256460.05,245261.8,258572.27,278651.6,237651.56,231323.23,238993.9,245103.12,208726.48,237404.14,299031.47,234082.28,363897.34,315373.2,311407.8,244073.6,396037.7,323487.6,225004.88,239295.92,219242.64,247152.72,224343.06,312970.97,271745.1,250113.61,251924.58,267166.8,267107.38,215179.7,232709.75,243893.73,207582.8,233910.31,262037.42,306371.44,284228.75,331372.72,237329.73
9261,132.531134605255,17.02686,6203729,6091441.5,6270951,6746724.5,5512261,6643215.5,6833690.5,6804231,6220023.5,5942887.5,5724751.5,6462853,6647998,6688003,6244157,6646096.5,6375088.5,6241162,6007576.5,6032064.5,6050347,6514645,5866166,5951610,6136034,6108220.5,6477682,6466696.5,6488379.5,6286734,6185352.5,6239152.5,6038773.5,6337138.5,6545985,6138275.5,6507600.5,6249638.5,6022389.5,6036375.5,5636344,5766289
9249,133.529911999577,17.026329,791384.25,766421.56,794033.94,909397.8,724657.5,876946.75,884105.56,830398.2,783004.44,789413.8,756352.5,852577.5,835788.8,830184.56,800402.8,856726.9,794174.9,756797.25,823268.25,771303.56,769808.56,818428.5,753341.56,761403.56,772184.5,788077.44,789990.44,837554.8,832030.44,811878.7,802971.06,785258.6,750357.7,825472.2,855299.56,813582.8,813903.6,787469.06,756884.1,805890,726482.44,752342.4
6199,133.529952543532,15.064266,25527.19,52963.875,91135.11,39179.71,30466.889,8716.094,35027.027,32341.184,53007.434,49877.895,97856.305,28766.865,56391.21,106080.945,53831,10219.188,30660.137,136587,18159.693,64809.7,42757.7,44411.633,96739.25,73493.59,89716.69,52474.09,29489.518,90343.11,16590.443,519784.22,75296.305,81708.55,74689.3,101370.664,29065.8,86416.58,50996.613,71824.68,70455.53,32802.805,52629.082,57084.508
9262,134.529674088975,17.026861,197064.98,191017,195933.78,204601.8,176095.95,215658.73,219135.22,206315.06,196173.53,194452.6,188063.95,201462.75,206478.69,199609.72,186966.47,212369.55,191094.89,175943.67,185059.19,190154.27,187055.06,208897.12,196608.08,186043.23,191400.56,191411.73,193998.31,177799.05,210953.23,196069.33,207839.2,199476.7,188374.14,199631.34,207497,196551.12,187429.36,185572.83,177235.97,196278.05,175338.12,185575.47
7280,135.080367519691,15.523813,65221.508,43400.867,115412.06,90756.53,59870.14,130865.22,65516.973,59770.508,82551.87,148437.9,41369.75,93303.36,53517.22,55969.605,83062.5,40053.6,70281.21,40002.074,113621.05,93113.03,72930.55,55780.496,46502.996,79756.73,42568.14,37653.36,61604.16,30338.84,85571.69,22417.787,44761.906,90330.086,92558.65,108994.164,98692.6,18435.271,58323.656,77742.96,40455.246,69064.48,176694.25,28192.193
5884,135.080372671309,14.895022,1031838.94,1038780.6,947603.4,1127466.5,1008419.25,1051027.1,1168910.4,1211551.9,1126962.8,1095825.8,1043976.2,1035379.9,1168602.4,1076635,992805.9,1084540.5,885829.25,876719.1,996188.3,910569.25,938408.44,1062678.6,1154435.4,1053043.8,1052292.9,1110105.5,1067039.9,1111640,1027792.25,1108040.6,1064549.9,1104859.5,1075034.8,1113095.2,1011599.5,1046672.8,1106678.4,1150422.6,1111914.8,1118676.9,1045153.9,1053336.6
6656,135.08038435256,15.193507,56861.24,43369.656,128137.336,41662.758,81443.09,105323.43,52093.805,114762.29,89258.55,67554.48,196364.6,62530.695,66602.484,101536.34,90111.07,120231.63,57490.363,133553.08,38041.1,81733.375,138099.14,37662.18,19530.65,28176.363,306343,123956.88,33568.31,81056.16,149432.97,61421.902,60477.15,16459.344,218885.6,69247.18,93184.28,52177.32,72567.36,33395.03,101640.3,51181.125,61980.867,102262.336
5172,135.080385498568,14.130554,47783.984,74950.65,41858.164,66182.31,48956.203,57673.855,70469.41,73165.52,65236.29,46949.625,58871.293,54991.53,60092.953,58277.863,63139.785,57896.945,66988.516,85468.13,50110.363,71436.31,83276.51,53670.332,70745.016,51218.72,62798.273,49192.668,46309.094,67871.516,57961.418,64027.273,83171.46,57337.844,67628.85,56590.67,44020.117,55438.453,56906.086,58156.332,64750.188,75230.68,66009.984,72527.1
7220,136.021481243079,15.472147,472011.25,630915.56,471458.16,450522.1,557000.06,455051.28,452800.12,409020.5,491107.7,455541.38,424664.84,461932.22,428502.06,515791.56,522803.47,601793.25,634284.06,564312.5,529069.7,623078.5,631099.56,443829.34,62120.348,396876.28,450754.1,434290.66,456334.03,463323.9,408360.12,509504.16,404575.97,417874.4,417390.75,425943.16,470580.1,473526.84,576960.75,576793.9,793604.2,479998.78,605951.25,530287
7574,136.021482602922,15.724838,20484.188,46596.547,19008.129,36394.316,9659.601,20312.842,12414.756,155102.95,71284.85,29996.305,8405.546,31007.629,33509.277,26626.209,31446.465,37394.027,39254.51,11569.482,49098.277,40916.406,14381.502,17551.406,14954.223,19301.2,54923.87,13965.148,38205.105,29005.016,12318.063,14284.434,19547.953,70177.94,22370.078,20548.102,16079.047,16009.621,15360.889,7730.7974,15468.551,16979.004,8465.909,24526.125
9098,136.061746415129,16.991482,28416.275,43331.23,30369.34,24498.783,31882.795,26865.283,30433.346,26119.791,26250.316,24270.61,24833.928,23618.521,7672.279,33033.508,25514.64,28183.66,55144.254,36574.367,23022.66,49838.805,28576.566,28503.611,28835.701,25149.775,25249.25,27290.738,26579.13,25753.084,30127.95,27289.453,23418.312,26728.51,25835.756,27246.914,28954.367,22889.965,27186.484,26979.094,37093.31,23449.057,32964.184,37199.44
5887,137.096006637401,15.000334,125266.68,104803.625,131730.39,103485.89,132203.58,126735.74,112473.72,126583.805,118656.53,130174.586,135967.38,112053.56,115436.3,145423.28,124675.39,116428.195,92286.61,109658.625,115331.79,119832.85,111669.99,130027.49,126886.8,108335.86,133389.38,92266.26,98024.45,117370.65,116269.234,126364.01,129273.83,114554.87,124273.305,125461.97,103763.625,95645.22,141612.34,113534.94,138068.33,115923.5,121561.59,147772.22
9477,137.998366011787,17.036821,78562,83518.79,80933.17,85578.73,70451.63,87136.57,87113.35,89101.09,68387.78,84507.02,62485.113,85860.66,83933.25,76309.23,81508.14,91251.87,74287.06,76738.32,72634.805,77221.66,76585.71,86094.4,68213.484,81128.84,83569.05,69086.8,83733.33,70003.45,90200.734,82508.36,76094.3,88115.17,70603.336,76534.77,82980.516,78421.11,84703.1,87461.11,80265.06,75233.16,54825.004,71470.89
9083,138.054900928045,16.988276,27480.729,29045.855,26549.604,31364.672,27025.852,26026.29,29334.877,29748.207,31242.125,27092.137,22764.44,25875.766,28896.38,25041.691,26951.31,29876.3,23866.387,32279.139,27161.252,25602.012,23486.764,26448.518,26453.133,20914.787,28893.773,24724.14,26651.414,28145.773,27751.729,26780.664,27269.836,28544.412,26227.54,30441.201,27226.273,28039.258,25204.215,28938.717,29691.479,24329.562,28189.203,23456.51
9756,138.995240174285,17.409288,1892364.5,1567028.9,1923806.6,1493934.1,1778991.4,1753614.1,1868866.9,1875630.6,1787401.5,1791246.2,1856579,1876123,1889309.8,1776968,1917645.8,1716909.5,1500251.9,1608832.6,1731100.9,1577707.1,1596425.6,1912902.4,1869913.5,1830264,1868321.4,1484414.8,1926439,1224572.1,1872767,1865871,1874405.1,1549799.4,1838738.9,1870123.6,1833052.5,1879911.9,1926922.2,1917644,1697803.9,1757360.6,1790172,1687937.6
9535,139.017747724098,17.041695,5980838,6165196,6057779.5,5813748.5,6122429,5940850.5,6327583,6010666.5,6097693,6043071.5,6219361,5876903,5823932.5,5909934.5,5685591,6111535.5,6449015.5,5997469,5990112.5,6426850.5,5958371,5920371.5,5958176,5866335.5,5972552,5570095,5803911.5,5487888.5,6034843,6119724,5536626,5982563,5292267.5,6066575.5,5991972,5722731,5794895.5,5705708.5,5638733,5394013,5866371.5,5687788.5
9058,139.050063205435,16.979794,339990.84,289809.66,255945.44,249606.8,312515.1,335517.3,318523.5,254641.67,229627.27,252423.22,348115.25,227154.92,238616.55,339462.75,281885.62,264220.88,269641.66,256257.39,308807.38,277853.12,213089.47,226523.72,284358.34,226147.94,260712.5,335910,234957.56,223915.69,294196.53,272436.84,276299.34,287344.2,280486.1,234846.42,380255.06,311437.25,280128.6,249807.94,360340.88,225717.78,287695.5,256722.2
9307,139.987732323867,17.028448,17437108,16643926,17398086,17803910,17177710,17266858,18247624,17004046,17648698,17269972,17633484,17941684,16766543,17771834,17340172,17318236,15641218,16565293,16834630,16556186,16467074,17346216,17081438,17274614,17769368,17875520,17461854,16156675,17606892,17577824,16544668,17654094,15980965,17195976,19588702,17510280,17241876,17769750,16033387,16056264,15529877,16152183
5292,140.010587247744,14.210291,40056.9,46103.402,36675.742,43137.113,43638.86,43812.605,41587.42,45138.49,45344.78,39974.145,39787.016,39346.953,44780.39,40593.54,40149.586,46287.95,47988.844,46884.023,42045.918,44845.816,42050.918,41517.33,44784.81,39685.957,39316.17,43139.863,39658.44,42082.1,41588.164,38837.477,46653.375,40976.797,43712.05,40958.71,42574.47,44636.258,40397.23,39284.1,41783.297,44605.793,49026.457,38756.254
9054,140.068043848708,16.97829,132755.14,141140.3,122353.99,137794.62,93485.27,121174.77,108977.39,129055.54,136817.1,139234.58,96870.46,135591.06,101679.79,117283.16,95556.16,117826.945,95402.48,156885.45,136101.64,93668.59,80778.51,120890.164,105808.65,83053.984,98244.25,97511.36,112478.18,137325.25,130525.84,101143.77,93467.24,94885.18,101809.96,111808.234,109706.81,127815.805,109155.34,89819.51,115344.42,79545.836,137816.4,105618.16
9617,140.951060474616,17.07105,132641.03,43350.71,129188.93,122795.43,130747.695,31782.152,117072.73,61292.68,122537.96,129492.05,121817.47,128215.59,118293.13,118678.7,121801.766,117004.08,103234.375,114770.27,110922.625,105340.75,109484.05,127749.86,139334.5,113655.195,131789.33,120911.78,131086.56,92289.86,130948.77,123232.29,114939.06,117242.516,123882.54,119582.02,58809.605,122120.78,117849.64,117774.63,113091.87,109709.82,108421.164,91688.45
9315,140.985422158787,17.02866,194407.81,191893.17,197495.3,214386.16,222549.6,213039,219908.45,212429.34,216814.66,206317.45,214793.81,232135.48,204671.67,213807.84,223669.62,218705.94,192961.53,198720.12,209389.44,199310.38,191384.38,216583.52,217456.73,204135.62,218259.4,205616.94,207208,200560.8,227784.81,223334.95,195989.67,217466.67,197252.88,202151.83,228322.33,213266.83,216666.88,218807.75,209227.4,194472,198867.36,193045.31
9179,140.995440209204,17.014452,279266.56,275992.94,281994.94,295171.8,268269.94,288477.84,286522.47,270791.7,306394.94,281116.94,297890.22,290071.22,272697.94,271433.62,285243.78,294643.9,242361.11,248138.78,279393.94,251438.05,264627.8,275907.44,278229.56,264935.22,279930.44,280384.9,282727.7,273165.6,285109.56,284907.4,279934.75,278870.38,259214.36,270999.12,297322.7,284724.5,273233.94,280930.06,264345.3,267795.84,271509.8,255876.64
9028,141.113316099224,16.963776,280840.2,317381.38,306434.94,297234.47,342991.28,304599.56,318141.72,302189.53,277468.94,265962.12,321723.3,276152.03,311426.1,326372.9,318061.34,292033.2,348598.97,303090.34,265397.53,356107.3,178459.47,281750.97,350563.47,320569.5,358906.4,313185.44,271920.97,219678.42,319346.72,316263.1,225297.36,314580.84,324123.5,343879.2,324862.84,264542.16,350677.84,338110.03,360600.38,183352.17,305354.6,312183.5
5875,141.127243324485,14.894805,27500.766,30802.95,28668.273,31597.357,28716.318,30070.766,35324.883,38223.617,34371.48,32269.066,31992.242,32508.873,36522.285,33343.938,32612.285,33466.793,23670.361,26933.268,29130.422,27985.133,26927.066,27738.01,37437.773,31955.578,31352.1,33043.43,30128.041,33576.273,32498.652,30808.791,29008.887,30962.62,34285.63,33707.605,33463.74,29467.582,34230.074,35717.652,36868.195,33105.336,30833.266,34805.438
9300,141.983210715612,17.028236,6390991.5,6308848.5,6823509.5,6666321,6488473,6488457,6633667,6392532,6654947.5,6490170,6822245.5,6778309,6356945,6482450.5,6485087.5,6516497,5982399,6048939,6317982.5,6009240,5803263,6505042.5,6425940,6379110,6647581.5,6232294,6521813.5,6369506,6558282,6914278,6271563,6649355.5,5984648.5,6402318.5,6937473,6516730.5,6746883.5,6799049.5,6116137,6353768,5853280,5945842
6742,141.983264821595,15.376969,374877.72,423369.97,53752.625,138641.23,457471.53,576707.2,162735.92,468706.8,1784062.8,361321.38,611882.94,344495.72,311421.2,570908.25,486116.7,296908.4,427759.4,69597.64,473101.3,460923.28,255856.03,616779.3,558712.44,1761796.4,328880.4,638178.25,405949.28,94824.82,652878.75,552545.9,535001.75,595753.2,646503.56,478605.72,347612.72,278906.6,347266.7,355651.5,451560.34,587206.7,429509.03,99218.01
5837,141.983270113712,14.858918,213346.25,459083.22,613556.44,354308.44,608459.6,554077.56,89506.336,604686.25,627498,451788.94,440967.22,398103.8,213888.31,605326.75,524335.7,352818.6,373309.7,162889.67,546932.1,382790.9,439166.56,378393.78,583677.44,624298.75,346891.97,524672.94,404265,488769.66,616951.5,305371.75,553538.94,309559.62,302598.25,225642.42,495881.47,526251.7,528193.06,651123.25,443336.28,590358.9,514430.88,593294.9
3726,142.070036507573,7.6910667,41667.78,43339.742,39535.07,45603.68,19668.639,14639.161,9600.07,17102.459,7052.559,23286.654,6231.6357,17854.936,54941.33,35354.06,32159.547,36040.734,22767.816,44570.348,59935.902,33824.76,31563.684,35181.09,22916.404,17735.316,5229.4097,11612.348,18995.178,17656.057,31375.816,27793.814,17080.6,20095.479,24420.271,14866.926,7204.0156,18229.18,11722.638,26813.37,6678.115,21196.773,12694.018,3965.906
6097,142.122560558986,15.000655,796311.3,920016.06,795310.25,1149501.9,930964.2,898809.4,965783.25,928043,897715.7,923905,1116362.6,897123.9,943396.6,993604.3,988079.25,853920.75,797134.9,787324.2,856844.06,796439.75,789526.25,888596,931544.06,1044467.94,924132.4,1050477.6,944038.7,796717.7,834923,713815.3,920949.56,946612.1,1052727.1,1012910.1,957915.6,853239.25,1035127.25,815361.5,967015.1,869455.25,764668.6,828242.56
6875,142.122581518503,15.221929,70455.45,21839.238,84784.234,33371.824,80305.91,41926.426,86355.12,116428.9,78512.29,57052.586,93315.97,52150.727,47705.86,78782.086,74140.46,75327.78,48378.445,61412.18,30935.047,91402.31,66284.055,31411.05,22757.43,53778.95,21302.852,137477.08,123555.26,81686.67,75169.82,209504.12,73203.93,14138.16,93220.305,104768.46,89343.28,34485.926,41191.16,22095.174,49748.973,38104.31,33568.86,42084.95
5351,142.122583369741,14.29358,120569.95,81260.19,118150.586,121963.51,81428.48,92662.91,77867.17,103915.16,108569.9,93406.08,72456.42,100184.94,142911.27,102808.46,69250.5,98865.36,95004.37,106304.81,123316.26,114373.664,127520.836,107205.09,98053.08,98978.99,89365.04,102412.13,91946.68,89630.52,98123.45,99332.625,109365.97,81768.57,89907.22,88972.14,121321.67,88680.555,118388.68,77830.79,96899.95,114988.24,116749.59,118250
3364,142.122607174927,6.2463284,134755.12,99404.914,148069.7,119326.21,114794.555,103807.445,114726.086,109036.36,116469.99,135836.31,130114.35,135372.55,115863.586,103491.86,123524.484,101037.555,98511.25,155708.56,137933.28,98540.734,108801.51,124661.38,124067.016,118074.28,123089.65,123210.46,137109.03,106888.61,139405.69,134479.9,104968.42,116959.01,135817.28,120877.95,112640,142219.22,162333.81,123070.32,101538.21,115670.03,108787.16,110474.945
9329,142.983477394681,17.029299,226591.78,230041.98,244786.08,240513.22,238534.64,235509.77,252354.9,225539.34,247937.81,244916.86,245683.11,241575.16,231530.38,231613.42,234599.73,236200.27,213786.12,205350.4,230467.66,218024.47,209195.66,238785.95,239026.56,228190.2,243711.62,235459.39,237629.92,226920.11,243680.66,230874.98,232945.89,244098.12,218513,234045.61,251530.56,241150.58,230296.61,235722.11,235719.89,230618.73,213692.83,221757.22
9177,142.990994008912,17.014029,101597.15,96209.83,110527.35,114074.68,103023.62,108691.73,106704.03,106751.64,107618.91,106688.79,109794.805,109616.49,103064.94,103867.2,102160.84,105212.31,95453.96,94481.63,103607.63,90181.23,98490.945,99712.63,103641.48,100697.17,103884.08,100136.43,103078.66,100718.336,110009.08,104392,100919.08,110613.55,96843.68,103020.42,114341.99,98021.05,100014.266,110430.28,97445.91,102069.84,102929.516,104018.02
9536,143.010691021069,17.041697,109943.84,119839.61,113820.08,113051.89,111638.45,109814.64,114321.37,108322.586,120051.16,112125.32,118463.98,105761.83,115742.78,109369.914,108514.23,119334.38,136481.92,113047.914,116244.01,124620.984,118386.3,114322.93,116557.586,110416.58,105688.05,105266.23,110220.92,105211.8,112103.47,99595.055,111715.07,116098.445,93661.45,111784.875,119840.85,106703.1,108251.49,75225.94,113071.484,96245.28,118027.516,113518.71
9174,143.958682612769,17.013811,147585.56,141495.5,141755.9,153717.28,139136.34,154683.23,138849.9,144543.47,157897.16,152796.89,141802.11,156902.02,149501.02,146833.11,146516.31,145229.55,122889.46,127224.516,142933.16,124428.1,132053.98,147703.84,142866.45,131950.14,139565.28,141449.02,143270.06,142486.17,160089.58,151817.8,145939.97,146934.77,135734.66,141123.48,151847.3,150473.48,144519.78,143108.8,139747.5,135936.9,129092.97,131886.42
9040,144.101820334693,16.972017,304749,315826.28,295765.53,327644.12,291570.28,310732.75,294027.6,314723.34,317516.03,316637.4,270340.06,302101.4,284479.16,311334.88,281804.03,323176.97,273809.84,325793.22,292366.1,289141.1,254044.5,286018.4,288927.97,261526.06,311128.66,279248.34,289053.2,313230.2,308800.44,269335.7,274591.8,290321.28,291815.72,290037.94,309577.2,295956.22,328945.62,288622.47,298629.9,244024.38,344114.94,273015.38
8952,144.113103764887,16.883759,4717.567,28365.633,4074.1616,17018.475,5282.0566,17992.957,31667.541,11999.68,18331.004,2530.5806,5146.529,1689.3999,4771.7544,230014.78,18108.822,10393.445,41457.793,58845.223,6696.042,167073,24699.076,750.4525,17978.178,14713.241,3318.1135,8410.598,1602.5635,27042.1,1756.3654,4910.803,17171.463,4405.504,10615.446,9166.336,6347.96,1392.4272,17854.082,8809.988,21647.855,17718.043,20826.277,58159.91
8910,144.982025855443,16.88878,12754951,15765595,9360995,15470076,7225266.5,12718630,10968872,15346215,10768943,10679980,10116246,11434002,6456516.5,16291812,6596032.5,10916408,12350886,13902676,6699166,13241708,12307931,6705066.5,13092886,6965384,11539865,13383297,6120866.5,10807173,10212219,10124458,11026885,6275261.5,9097639,7122886,11216206,6288714.5,7407068,8609998,6907984,11083783,13867031,11202628
8679,144.982032758173,16.583054,544370.94,221713.77,3188092.5,642445.94,1898396,1145616,4353130,213801.19,3741009.2,1409475.5,3441509,1705554.4,1117385.9,702620.9,4152720.5,1799591.2,1861779.8,1576642.1,2723372.8,3707729,2022003,3820555,502746.4,4354771.5,369962.12,1781950.1,2590629,3883989,3322343.5,4352884,4513901,178576.83,4381244.5,2104257.8,3723420,3695069.8,4446734,192717.6,2874078,576041.8,2245714,5180360.5
8372,144.982042629194,16.209997,1627151.1,3081948.5,2525370.5,2769854.2,601670.3,1610395.6,1748394.9,1917856.6,2265582,849466.06,1901805,2381564.5,755301.2,1859293.8,2685718,1740939.6,752820.2,968614.6,970292.7,1875621.9,2189934.8,1227835.6,1620567.1,1732357.9,2884771,1879201.5,1928296.2,636090.8,1872144.2,1825757,1885280.4,2642137.2,2370201.2,1824487.1,1849863.8,731435.8,2986254.5,833836.75,1339471.9,4218657.5,2360334.5,2944280
7663,144.982037944533,15.779932,306320.38,2604702.8,5141431.5,600766.9,2915289.5,1856561.4,2427216.8,4545410,2367621.5,249737.61,3899928.2,4467672.5,3406774.5,202279.03,1058117.4,2360699.5,1572591.6,4385870,4335035.5,4589457,1667950.4,4003157.8,3325489,5539015,5722763.5,4360366.5,292698.22,5637980,5556357,5642962.5,3603913.2,4478856.5,5722506.5,5945493,252554.66,5064533,4543546.5,5579927.5,3743469.8,2236190.2,883675.8,4781384
7862,144.982042105078,15.944221,5198435,3435438.8,603232.44,6042354.5,1790703.2,1476725.9,3154555.8,273257.1,162084.06,5718813,193803.25,1139068.9,2491929,6178964.5,505137.7,785027.3,1722048.2,1174208.1,192506.56,2512445,245177.36,535684.1,1669974.8,518422.94,591062.2,1247490.9,5225244,452693.06,460653.5,280444.8,733174.94,431746.75,311666.44,715837.56,5495050.5,530396.5,183778.31,123638.56,2699057.5,3777825,1349974.5,632592.7
8972,145.133380672748,16.918776,14311.84,105708.1,106140.875,121541.484,120128.89,133049.64,85683.45,113611.945,55794.785,20528.838,129093.266,92539.76,121862.125,213549.78,45459.184,123229.48,141797.75,183686.22,120756.164,119040.836,43545.24,89586.87,140078.95,44855.2,85352.555,93161.72,106471.16,88570.12,138122.55,106732.76,115135.91,13834.143,40569.043,35941.676,119751.586,105576.35,129460.74,133658.22,220895.7,123569.91,165872.11,135210.94
9171,145.954023820176,17.013496,53849.434,51502.016,57618.613,58045.55,50762.69,55530.402,52763.145,58204.93,55078.66,54261.15,52045.77,61745.758,54108.516,53564.84,52935.336,58195.45,44820.266,43329.695,55871.984,43883.184,31443.975,52747.86,47978.355,47632.01,48420.953,46070.5,56998.633,51205.953,57566.7,53359.14,49629.957,57053.254,50440.145,59240.504,54666.21,57070.86,51742.055,52626.984,50559.97,48810.492,48747.297,43627.945
9316,145.980410296373,17.02866,160156.61,174627.92,168150.05,175630.23,179214.98,180947.05,184294.62,181655.75,188830.67,178050.89,190539.9,193571.8,169575.88,170261.75,179048.14,165230.86,165448.34,162840.36,171670.11,165568.84,156920.98,175056.03,178555.25,167663.25,170913.6,154003.64,181412.77,168142.53,181244.48,183718.77,184464.31,172810.62,149884.2,171822.89,187134.25,176028.31,168894.16,168788.4,173485.92,163514.83,168430.34,158057.31
2368,145.989826396024,0.7912283,148563.11,182586.8,210263.55,800027.56,13456.424,295612.88,351662,347006.47,15583.42,350208.78,5142.102,349741.1,332880,305527.78,307154.6,306623.1,511398.94,509775.06,470342.75,423391.88,459325.4,288904.53,17345.238,318104.84,514504.56,330165.34,337979.8,584177.75,338918.7,341897.8,348461.88,289123.94,351710.06,359154.16,298660.25,294644.56,354949.94,302716.72,320234.6,856039.3,17128.307,1077948.1
1788,146.081057338886,0.66902727,17920.486,118096.72,41107.297,26502.756,102384.984,141710.02,9665.588,253352.17,209161.1,68234.234,107704.73,13903.143,16031.618,158904.3,117150.91,24347.508,42904.57,40777.32,73814.16,49700.117,571693.7,11593.855,36070.46,15094.573,15324.456,32474.764,21425.334,8525.899,50257.074,15128.308,18458.953,120706.625,20833.64,17684.182,24625.79,118521.28,9624.217,81517.47,73307.15,15409.265,18024.516,7929.4526
8909,146.980180826534,16.888565,5734695.5,5326856.5,4188841.2,6724974.5,3193535.2,3981369,3089777.5,5748903,4717266,4863378.5,4475561,3467956,2837733,6385078,2962251.2,3012876.5,5508677,8268117,2988945.8,5824398.5,5420615,2977497,4607507.5,3081090.8,3225322.2,3649426.5,2680234.8,3141098.5,4631960.5,4566865,2829457.2,2788365,3096006.8,3112791.5,4738219.5,2776557.5,3184487,3412041.5,2941933.8,4927113.5,3763779.2,4882040
8673,146.980192485959,16.56998,119597.59,687911.56,330255.56,251423.92,836355.9,497072.94,1879159.6,949136.94,545035.56,1301381.8,1486402,752299.94,478877.53,677583.3,790985.1,766597.3,823802.5,78703.08,1211147,1627054.6,874514.3,1697488.5,263700.53,1921859,1554425.1,497657.88,575096.1,1690859.1,1457519.4,1937066.5,1427966.6,1198749.6,352135.44,902364.6,1055817.1,1637675.2,525072.44,264001.22,1228848.5,256921.34,1507154,2209874.8
8352,146.98020391291,16.205608,723595.6,1327704.4,1021513,1206581.1,277215.7,684526.3,771673.6,1123816.2,983670.1,381212.12,834874.75,478651.34,341471.28,796275.5,1199059.8,764480.5,336039.3,421247.5,441831.56,824091.3,941855.1,559787.06,717091.44,808908.7,1271360.8,824405.06,878779.8,767777.3,847388.06,818153,807674.1,1098688.2,1046013.56,799296.9,813889.2,334679.44,1316515,828219.3,386480.62,709963.75,1034270.94,1276671.9
7400,146.980209498478,15.654874,401663.8,1139515.6,83269.664,298130.7,325821.25,1050212.6,1104178.6,212101.42,1149426.1,205257.5,1114714.5,810294.25,1105344.5,121054.69,1103150.5,1057106.1,1450208.1,478565.28,156131.86,1415225.2,122460.734,165855,266076.28,320619.25,514121.9,207276.08,180745.4,1145045,1262983.8,204275.9,1612884.4,1231994.1,427729.06,2357517,1346285.6,928662,118519.31,2007902.2,1631861,1006019.6,543058.1,497531.22
6188,149.023231776089,15.057437,147029.56,162616.45,119396.2,129382.336,150955.08,154729.8,113592.59,145970.98,125674.52,155242.89,156915.69,139024.94,199959.47,121965.87,162365.73,120186.484,102226.63,125412.9,139706.23,135756.61,108916.68,157507.52,126427.72,140170.66,153147.02,158641.5,154255.83,116761.48,156907.23,152121.72,103218.27,132129.69,159015.08,153183.95,128341.516,138817.23,154489.66,155648.81,147107.6,112462.336,126614.75,108568.52
5713,149.023248857171,14.753383,922177.5,881333.8,877472.94,838477.94,918856.06,825536.8,850097.2,875388.7,813970.7,887243.5,904794.44,890291.44,795886.2,921480.7,888588.75,839956.75,988201.2,890038.3,865225.4,858035.5,880584.56,882556.5,891133.2,863512.5,853202.94,862247.9,853743,786355.4,875764.5,899732.56,788804.9,897988.4,852443.3,852989.9,908005.56,851461.4,896168.6,895900.25,877033.9,786459.9,921242.44,822935.44
4538,149.023267419053,12.859127,71495.45,58771.152,60342.61,62154.996,70266.17,24973.61,59173.707,60959.195,54181.133,66630.55,52485.457,61886.633,63173.727,70558.375,45276.133,59122.625,56739.348,69189.42,67134.875,61285.625,61224.266,67984.82,62914.504,61608.305,70137.836,56964.273,71129.555,43776.195,61337.727,66670.62,59976.223,66035.516,56088.84,53530.2,64468.08,56834.99,67446.4,65450.18,62499.773,53302.188,69520.125,53990.562
9010,150.112371400432,16.950638,290643,333131.5,321681.94,313465.47,278150.22,281909.12,285128.75,249553.28,272521.75,259602.4,338727.78,276767.88,281314.78,340214.34,288005.4,308455.12,305089.03,288809.78,317581.8,267983.3,227568.92,301756.9,291696.94,280359.22,320234.75,286251.2,254812.55,254215.7,348072.4,261383.47,231309.61,279662.5,292690.1,303885.8,308456.72,361479.75,356185.9,273994.25,299477.72,257355.83,325302.78,319400.16
9247,151.035133894221,17.026224,477213.6,561821.44,510885.3,447055.9,522550.1,523277.16,531216.75,480350.78,518352.94,506050.94,488693.78,495261,479670.22,518026.03,485124.88,514581.47,569500.2,540600,486570.6,569512.94,491175.94,477302.9,528454.8,480420.47,479230.5,438597.78,492733.38,455447.72,535754.6,497472.5,449750.5,509083.38,429957.25,510845.56,523297,474713.16,489259,503545.16,471372.94,426331.06,495054.3,482446
9458,151.038767649,17.03587,74790.29,82838.55,76327.945,77498.484,85541.695,81439.25,77418.39,75973.914,83563.28,71148.75,93065.69,72498.01,84577.555,75826.234,79070.25,84756.92,68372.11,65507.21,72472.65,70977.95,64541.277,69804.01,82545.6,74854.05,73304.32,65009.45,66159.516,71026.03,74356.84,75151.87,64433.25,67449.91,58723.953,71800.93,73925.76,72045.16,61635.43,74220.74,74284.34,62269.52,72657.52,77087.47
