"row.ID","row.m.z","row.retention.time","S41_neg.mzML","S42_neg.mzML","S43_neg.mzML","S46_neg.mzML","S21_neg.mzML","S22_neg.mzML","S23_neg.mzML","S24_neg.mzML","S25_neg.mzML","S26_neg.mzML","S27_neg.mzML","S28_neg.mzML","S29_neg.mzML","S30_neg.mzML","S31_neg.mzML","S32_neg.mzML","S34_neg.mzML","S35_neg.mzML","S36_neg.mzML","S37_neg.mzML","S38_neg.mzML","S39_neg.mzML","S40_neg.mzML","S01_neg.mzML","S02_neg.mzML","S03_neg.mzML","S04_neg.mzML","S05_neg.mzML","S06_neg.mzML","S07_neg.mzML","S08_neg.mzML","S09_neg.mzML","S10_neg.mzML","S11_neg.mzML","S12_neg.mzML","S13_neg.mzML","S14_neg.mzML","S15_neg.mzML","S16_neg.mzML","S17_neg.mzML","S18_neg.mzML","S19_neg.mzML","S20_neg.mzML"
3628,122.034723391286,15.599234,56691.227,123678.35,23158.174,46281.39,194257.38,205517.22,180847.95,115789.82,64229.78,456983.75,143893.5,93182.76,101112.016,142869.17,267713.97,325001.62,72136.72,204102.86,68274.61,324220.47,780644.56,57334.57,56605.68,147525.28,78061.73,93232.125,188500.22,73032.01,131655.38,131373.84,216002.62,35464.285,110554.99,74230.21,375310.28,40930.312,75870.04,33520.734,120937.414,147096.95,142897.67,359087.28,284255.38
3382,122.034727495528,15.429183,87632.84,107658.586,76947.4,129718.58,55763.977,98191.766,11612.15,11711.8125,56824.746,45383.008,19388.691,115036.42,37422.86,82120.4,22821.543,127020.195,87371.414,112922.28,87217.695,17550.744,32827.188,104313.7,11594.152,95870.23,44783.246,82779.88,14351.498,22240.428,62456.273,19419.7,22563.336,106789.81,74322.664,39070.363,18253.102,70651.02,152152.38,40243.848,15509.331,20235.572,37760.066,142375.05,25646.633
6800,122.034727701197,16.859606,94908.086,92388.01,97065.71,46087.043,40856.84,24154.559,20226.82,69498.34,91474.99,15085.061,60806.86,152155.28,59671.45,94361.14,44283.656,41965.875,79034.56,164438.69,258452.48,123363.09,282123.72,89882.6,103146.75,112272.63,53821.547,68707,34774.383,63493.777,103791.23,99653.805,136473.25,47293.805,110761.29,38357.36,90106.96,126235.73,83673.79,16835.654,28176.361,137759.28,134607.67,123778.26,116035.09
6554,124.01397729965,16.776573,68782.125,25056.652,59628.953,110844.69,102452.88,130500.18,19837.027,49925.97,106712.08,117559.69,13099.443,41405.457,39867.133,42507.01,15355.463,48463.324,94195.484,97994.07,135645.72,55882.19,40817.06,95646.69,80294.984,30529.934,26717.012,76731.086,117492.48,10703.393,76077.3,65093.1,64382.16,87762.234,62343.504,30972.912,56803.543,43385.598,58785.613,65325.812,109770.125,45777.684,19678.59,74389.07,39379.926
4635,128.03410707055,16.046707,85735.46,61224.887,29419.984,60100.758,45233.562,54376.508,81971.99,65922.83,63923.11,70168.61,70580.3,53462.113,69029.4,85811.36,52009.97,58030.848,83689.484,44704.016,48094.656,49717.66,31208.562,67269.375,33258.324,70657.016,46905.246,45605.53,61340.113,44243.395,61456.117,49991.043,78779.64,41332.29,38185.41,53822.18,72601.23,80627.75,48958.5,33224.617,52534.74,56831.773,66406.65,58407.785,58623.773
933,129.01811586052,0.6898572,281623.66,406662.22,231211.55,46630.1,66584.836,89605.945,87709.695,113573.445,69565.89,90168.84,72254.93,59463.867,61753.598,119259.3,86295.02,90980.01,131462.3,94677.47,100736.53,41357.055,121663.24,81788.86,107163.164,46069.555,43488.094,49076.617,94296.69,75361.07,37097.246,118631.586,36726.26,107574.17,71875.41,95852.89,46787.516,96360.44,69230.875,82205.375,81960.79,129467.22,34776.586,56063.24,24894.656
3044,130.039872940493,15.151573,89006.375,56238.684,44539.773,86340.02,158453.33,45147.78,80909.66,20295.26,76925.75,16966.242,13206.904,38544.12,91505.6,44664.266,97896.43,32045.82,76878.055,171413.28,168686.47,140571.1,371992.78,169889.44,100733.29,104231.35,30564.76,59139.527,80190.805,82312.06,45410.82,64935.184,76873.99,51077.008,32675.896,28476.885,62612.016,40515.72,80612.73,42904.19,49065.734,50717.47,72158.41,74697.234,73243.26
6031,130.039874634974,16.691254,45668.21,277171.38,642425,499344.72,1656687.5,366619.38,465760.03,283527.12,982586.1,1609918.6,710367,690916.5,690973.7,569108.5,2846388.5,1039894.25,759401.25,2787829.2,3710330,1910923.2,607526.1,383540.7,586677.06,3840373,1390786,763007.7,922498.7,1179621.6,1395785.5,212021.72,228292.81,602051.7,400373.78,340523.4,3074940,555138.8,433944.2,1439018.2,881182.4,376850.12,307449.25,889491.75,186165.3
3411,130.039875891698,15.505602,379277.66,210372.47,72306.06,99994.766,127095.13,609221.8,357461.6,198841.77,217481.17,105062.2,211903.86,23937.605,194766.19,384514.38,72943.7,211599.86,92929.1,194764.17,101677.125,43830.625,215513.42,269126.06,544945.4,200185.5,224693.52,206710.33,93134.22,241000.56,88669.96,52370.82,135837.6,179809.72,47154.914,137272.95,266233.1,22170.652,225626.94,103731.914,77021.17,522633.1,101733.13,201292.16,192436.7
6685,130.039878719381,16.842545,75172.3,165440.25,349719.97,698758.94,313950.47,220958.11,159371.47,147150.69,151392.38,256793.08,145636.25,156932.92,259966.38,544406.1,149185.44,256103.73,124992.91,174993.72,396105.78,182674.75,198843.28,158453.53,346862.66,133440.11,49327.645,130834.69,91219.04,156347.2,331360.97,298053.8,311951.22,287818.7,235767.47,56525.96,140051.69,91116.11,221052.4,405418.03,89898.64,121039,110078.58,207611.73,240971.22
3805,130.03987619652,15.683663,416304.4,113992.05,244828.33,67044.89,267793.97,165788.6,218402.98,229236.72,118982.81,160992.27,121567.08,53884.117,36147.19,412852,170657.86,132899.06,194708.84,166631.69,297763.97,37232.79,1611799,171935.5,89745.41,549368.9,93617.75,155496.05,252111.14,916184.4,101223.14,111088.63,87409.99,85430.4,717944.1,144095.19,717408,50643.24,50459.812,72286.99,114349.75,107521.24,237345.73,186544.25,138032.62
5838,130.03987983269,16.453112,338657.4,1590884.4,894107.4,363896.38,135639.1,3618371.8,1845344,1040205.06,1625576.4,176741.28,840702.2,472181.94,64496.863,642725.5,240054.56,185104.62,873590,228745.7,291448.4,122777.42,2428967.2,2782518.8,121982.39,220956.6,177159.31,235111.28,210511,871359.9,666545.9,975783.2,2262892.5,223898.6,318632.2,869464.2,401170.56,213689.69,297747.9,368745.03,90407.19,2399105.2,1000640.6,1243027.4,1941186.9
5073,130.039878323457,16.24468,591826.6,113760.234,304127.3,140810.33,113242.2,229767.19,86779.46,795084,268132.88,841226.2,410837.28,117165.92,2416021.8,479889.2,227420.47,385397,47322.836,559613.5,1071556.8,580753.5,128265.36,226664.75,267995.78,322413.47,114337.2,90856.89,2266466,110915.19,116573.98,1754417.9,307609.16,1468573.8,1156897.6,291409.3,249952.25,509955.3,60697.117,759790.9,1210191,234569.08,355041.75,1833423.6,109659.95
4163,131.035124960022,16.018023,2392500.5,2199056.2,4640132.5,5004064.5,6641715.5,3524357.2,3796389.2,1184222.2,5740096.5,350170.94,773768.2,5519992.5,2045680.2,149835.16,992116.5,1953988.8,3726899.2,3666425,6734090,2456972.2,2603704.8,5751458,796874.75,2748006.8,697825.9,2002347.1,3079554.5,1505638.9,1332348,3231669.8,2805481.2,3590613.8,1837612,2796430.2,3050781,4780457,4101308.5,2326299,2149051.2,696181.44,700536.44,4223146,5208647
6133,131.03512557421,16.689613,3116387.8,4016766.2,1100000.5,1969716.1,4996950.5,1793956.8,1189772.4,502357.94,2130379.5,5981822.5,4841149,985957.44,1412744.1,1322959.1,2606320,1133784.8,3517329,5915463.5,5063331.5,3874831,1252710.4,4676617.5,1251515,4247901.5,922097.3,2998718.8,2331940,1604836,2845921,1233594.5,5110971,1186396.9,2999755.5,3883201,6834070.5,4054255.2,898189.9,3492042.8,3712019.2,5514354.5,4942242,2968769.8,3841240.8
5327,131.035127978337,16.24896,1119660.9,169051.72,629654.75,106496.16,159278.4,429712.72,524384.25,1403441.2,542844.5,1029782.1,2178810.5,251713.22,381476.22,6814994,666959.3,886393.6,1939074.2,6108432,2225413.8,1359776.8,205550.22,2733481.8,185401.88,1906456.6,1807706.1,1025074.2,2134133.5,171849.39,1017871.25,672634.6,250246.06,2815305,663505.6,945835.6,780902.1,1091606.4,1863284.4,686658,835216.9,155423.89,541035.5,760731.44,1551082.1
3562,131.035127264134,15.622899,185470.08,864022,439202.97,203883.14,819934.75,1190288.9,744731.2,290096.78,433555.1,626608.75,329103.2,314193.88,389681.97,226642.28,370826.03,468420.2,405445.7,627338.5,577935.7,144877.06,872858.06,508828.8,111355.516,492214.3,138651.86,327242.78,964788.6,149759.48,528389.6,132499.44,105353.52,219985.7,137217.77,323334.66,378286.12,342123.78,110611.984,218997.39,373246.1,100773.39,52738.477,198150.97,302257.4
5783,131.035126554632,16.476358,298230.3,375457.53,1810060,3184471.5,690544.44,4371744,197142.84,1826587.1,303697.16,164564.44,206838.48,2835087.5,208281.22,1316506,2819180.8,500902.1,355745.78,795960.94,213278.44,312642.7,5305230.5,370847.75,130455.86,418726.47,520598.1,141536.83,457539.06,436112,1334446,293972.12,183799.64,275832.22,460438.06,412298.03,1082589.1,290227.3,392316.34,291144.7,136673.94,629253.9,221076.17,266207.7,260424.97
6927,131.035131857443,16.888378,264051.6,159303.62,456466.4,700191.06,259292.28,342916.94,385245.78,207494.95,165404.6,140687.16,117957.95,270612.66,463911.94,159950.3,172303.52,123442.03,461443.34,582244.3,506758.88,345511.4,393393.8,176884.55,421268.94,522275.56,259449.36,259921.84,194852.33,289795.3,214482.97,60953.484,640389.8,485384.62,336534.1,175151.78,337940.9,257729.6,385189.03,302912.7,146457.61,498850.5,204640.52,553779.75,330998.78
3375,131.03513892513,15.379555,733663.3,183195.25,513543.5,75402.586,303568.3,377414.3,172313.75,127436.2,209656.58,292489.03,651657,100371.19,244749.44,300469.72,347734.5,444777.4,348550.72,507236.34,273727.9,109310.44,107356.875,159535.9,505596.8,331093.5,177568,360915.84,196784.95,209062.5,67692.31,161157.95,489047.3,313874.7,363657.62,339341.7,646153,375261.06,408720.6,218395.34,281166.28,126951.17,154602.77,173111.17,250946.81
3127,131.035167699905,15.150408,140067.95,96325.52,76909.56,121642.875,251328.92,184563.02,116232.125,57886.79,235947.19,32431.838,53314.242,87662.72,142313.48,128997.71,83031.664,106692.234,17553.584,237492.66,597312.8,221147.86,196055.06,215405.5,86323.47,153136.48,48766.418,109625.44,157981.78,159011.11,117783.73,97149.93,183718.66,63374.25,97847.195,47833.668,68667.28,136958.8,90499.48,96795.5,82254.98,63886.53,103815.27,120893.37,102671.84
2957,131.035210637125,14.927102,70295.05,49760.574,59553.047,55676.24,37896.125,34168.24,33357.71,8905.693,59674.23,51845.918,37032.246,103404.09,9346.975,37967.78,50230.363,41526.77,12720.299,96971.64,153603.56,60486.168,38175.31,115104.766,29799.371,75177.35,45485.227,65309.387,44190.535,31299.549,60240.54,26808.012,26069.924,19893.479,52503.656,48800.344,54463.273,50716.703,76990.94,15590.472,56250.125,47853.812,41851.91,72742.375,46079.633
4275,132.055531788078,15.863217,239191.69,41532.074,119908.01,67475.89,46809.68,76637.11,217734.33,254681.55,140414.25,579467,544012.06,1059549.8,139314.6,94452.484,1069159.8,618458.06,276400.25,24801.5,90413.984,90374.555,1419810.5,1637356.1,162913.03,217229.39,514713.22,132465.28,25023.695,942467.9,288889.12,21202.652,130264.945,417579.44,168050.67,20184.736,64557.34,912011.44,730152.6,247176.55,215911.78,31156.531,161068.34,1213879.4,54235.93
5891,132.055529766251,16.623154,358686.22,180710.33,449881.3,522163.84,48085.504,1967995.8,193855.34,273878.47,911547.56,732058.06,283469.28,432052.6,277985.38,262710.94,417663.66,219702.66,291665.84,420601.28,190861.77,838896.56,820161.4,160627.92,116209.82,695885.25,136478.3,307522.3,85909.95,765070.7,273578.1,413535.56,366830.34,29158.078,550787.44,77014.87,345109.2,30476.156,213049.95,822897.3,497804.2,146355.03,967997.25,518638.62,311913.53
3823,132.055533028693,15.680155,223745.34,123012.95,111910.3,35766.133,73497.51,301248.12,105248.93,303795.6,83836.625,122916.375,41670.117,148279.5,97950.57,446445.62,173719.31,52915.5,370450.78,70053.984,116499.19,57197.484,221358.47,101252.62,38622.684,406030.75,60249.285,113649.02,222367.03,39684.812,55300.152,396150.34,53442.176,73974.43,348953.84,34032.824,50712.14,19336.738,102235.67,48422.797,41977.066,57632.273,151600.52,68015.875,116290.375
6624,132.055543116573,16.85475,198078.11,161451.03,136324.3,327579.78,57141.67,150364.62,179046.7,49165.836,65616.64,153060.3,129439.17,304040.3,150136.14,250053.2,108418.734,51467.582,48136.49,349052.44,27525.012,107423.05,105953.74,22779.59,111229.81,31175.715,30895.072,83021.02,84163.42,72940.95,218651.03,124811.984,151634.58,205275.78,115301.19,143864.72,56966.93,805185.3,42461.234,32733.469,87848.86,31686.617,147123.83,122064.31,44103.164
5591,132.055534044673,16.402758,49593.63,18873.168,137486.08,99309.97,28726.98,113191.74,38421.145,59472.625,186478.95,23303.473,118388.57,70535.01,43859.766,135502,55888.625,133706.2,98312.59,109325.42,82072.914,78743.8,148909.52,41023.12,51476.703,48151.42,306246.44,28043.225,108006.07,45375.99,166648.36,56902.375,72208.81,92035.3,104280.15,26448.344,61784.32,90258.336,41029.082,58497.027,118364.78,37567.938,66456.19,135697.55,120326.31
3443,132.055539690711,15.423544,124224.055,60838.137,84038.57,67252.01,371549.12,138818.75,19897.668,34632.832,123548.58,246836.45,255923.39,36473.918,80867.93,12208.55,115529.72,36378.297,28799.156,35749.06,123783.45,30595.25,177705.94,190795.47,23342.041,64047.9,27159.365,96755.1,121784.16,78331.91,40252.55,55598.973,83485.234,112626.88,19285.695,80336.97,58255.56,17854.42,43927.14,62116.89,90536.18,45870.305,91366.66,48742.645,76490.086
3133,132.055545951462,15.161526,57618.336,61547.055,91479.77,15897.0205,66624.46,80941.38,46906.777,14364.033,26827.092,51388.92,53614.19,19193.105,80265.45,10750.251,10562.208,41841.57,12655.626,54393.93,32117.717,128575.266,32359.352,142496.56,38148.2,132160,9488.236,37893.98,42364.637,75375.77,58829.83,12466.993,83868.38,15189.254,8047.789,18623.309,31830.014,14736.484,70352.41,23838.123,15582.192,24586.645,69129.695,48286.992,11915.92
6179,133.050777027647,16.641531,186452.22,784587.56,244084.06,221247.83,317781.12,60916.184,55919.375,58096.33,707746.6,63544.68,357820.3,594999.4,286521.44,591653.7,839876.3,643118.94,295381.7,429784.3,1444956.9,1070310.4,182602.98,176204.97,523524.7,826053.06,458243.25,310756.78,177493.83,345684.25,918986.3,82265.29,389220.25,57575.516,257294.95,209478.92,437075.53,670068.1,402186.9,662868.5,437901.88,76007.19,854735,849683.5,740703.5
4025,133.050780924886,15.8609705,52891.285,197334.6,74926.98,951475.8,39437.22,45399.938,346894.66,264082.84,63966.52,830306.44,571212.7,792609.56,439718.38,18670.086,244187.28,517318.7,201255.7,563258.4,46930.227,105084.36,478936,91693.92,767189.7,119756.914,211407.36,89753.17,63301.824,180807.58,796801.75,278730.16,640374.7,410515.6,247199.48,198160.67,278194.06,498518.44,730739.56,114510.81,218902.11,28032.469,853858.9,1207898.4,54616.516
6693,133.050784440692,16.853416,90703.43,164067.67,64743.47,88427.17,121670.3,116891.484,128879.71,37807.95,62013.043,152670.77,114187.79,68085.63,143544.89,263581.2,50823.742,16378.967,74726.55,71416.6,40023.387,102616.27,144214.14,880346.4,78789.14,30055.984,115932.69,132398.08,46324.51,170581.64,246135.97,122639,200745.4,171811.33,97052.95,73676.17,56482.977,39013.152,110597.99,84037.94,27219.002,83787.59,29169.64,87386.36,61809.086
3756,133.050781749153,15.648979,236066.77,50755.566,84316.93,91524.516,135613.95,415490.44,86160.836,36136.95,33596.02,52552.492,77999.07,99375.97,20464.9,145057.86,27567.89,46446.938,473479.03,732213.7,67681.195,364547.66,1060978.9,158487.53,62428.387,771606.44,15999.686,107468.93,310076.6,356947.5,78971.01,58833.656,72001.72,54293.254,399911.3,55490.332,765477.6,78387.1,97752.516,49981.5,28830.004,55660.773,100849.37,60715.445,98074.62
5637,133.050781862658,16.420946,49744.324,18754.246,523842.12,56763.223,121769.94,662201.44,53256.715,63445.77,233424.58,98264.766,98387.945,107376.86,44504.72,51124.44,557840.56,105322.39,150877.92,129321.35,59557.695,35544.273,108359.46,296410.88,103749.35,21693.998,23201.725,64327.656,157508.62,37590.73,129324.25,166282.58,385153.8,39733.1,313427.22,90012.1,99931.19,107113.78,35407.562,111186.25,34652.902,129866.734,48162.94,694504.3,149490.16
3450,133.050784982292,15.432158,234694.62,13915.959,197552.11,50271.57,381704.16,243887.53,56789.617,29016.176,127025.97,42944.613,48236.227,38083.277,61070.81,30274.463,102360.945,43527.844,17114.139,178285.06,167602.44,42090.32,188443.73,201819.73,14916.533,40749.535,27248.607,162452.67,35756.562,84133.01,49619,25706.469,88685.555,121554.99,36094.68,82748.45,31089.383,20526.57,45993.023,66351.695,63246.832,59183.453,83911.66,33534.05,103545.57
3140,133.050793045646,15.198348,98572.67,11734.375,20064.072,56111.305,50175.863,46565.883,49939.074,9709.443,41041.707,74156.15,116642.266,67416.484,50793.508,8592.59,4938.1025,6757.005,21271.8,73614.62,114094.14,114156.664,22011.324,34232.336,5893.4814,15450.581,15241.669,37260.836,53767.098,52103.473,51688.484,37740.234,6436.3643,26328.84,8394.556,22249.531,47290.57,20998.65,6373.9526,11241.841,11207.626,26495.893,17164.68,43642.492,9276.213
6464,133.922413762241,16.877762,393224.62,434111.88,167603.42,261662.11,150827.61,549447.8,209563.83,228989.16,326753,449073.3,174857.75,451525.97,439371.56,339860.78,206120.72,108197.49,405873.2,133885.14,156815.66,276617.6,318410.4,184154.81,468609.53,411962.25,485950.6,549451.56,524872.3,205232.83,400669.03,456760.66,451122.66,227464.97,516485.97,536522.6,443175.47,435790.56,392982.8,528614.94,474954.4,548605.1,415167.38,418510.75,540274.3
6559,134.034808762058,16.67,371535.62,77206.2,99582.67,129568.46,198683.12,214743.75,115253.805,46440.69,255085.27,545223.3,385279,65278.508,111449.82,89612.82,312786.38,275101.53,149764.45,308850.38,425932.88,134966.66,164463.56,112938.016,80193.805,555269.7,259106.81,54956.965,249590.56,66057,147813.34,85478.49,158942.42,66777.84,112240.664,99558.805,170837.22,227174.17,285071.4,196029.58,194277.77,159840.42,234177.9,219925.12,460040.62
4086,134.034811917158,15.9440365,323505.2,157791.4,553634.1,480487.34,613035.9,434790.7,99498.09,102135.04,591155.75,381235.06,96870.66,34051.09,197477.61,13120.887,314339.38,113669.195,38444.07,365777.2,178106.16,405610.6,323372.62,39031.22,117777.516,93409.21,94309.27,292243.22,48396.367,178012.8,294694.97,79837.195,165809.28,519259.53,292405.4,142640.48,281908.12,239566.42,482378.44,497228.56,135611.3,275200.66,266973.7,713060.5,772523.56
3643,134.03481295507,15.6767845,141942,89325.64,37268.613,51709.145,41312.695,66901.16,90946.984,127829.81,37446.277,55976.17,221891.4,340932.6,58024.316,149349.48,223685.89,29462.734,327199.9,139949.11,42938.188,170330.4,298265.75,99536.2,122850.305,42019.105,27956.383,73497.945,92422.89,260522.72,54920.375,253017.9,257909.64,48901.64,29124.416,233829.97,281027.28,229370.56,8914.949,23054.684,60169.676,184899.2,82271.48,536887.9,11379.652
4862,134.034813372648,16.166395,289105.88,312928.62,113625.914,227223.86,272902.5,40203.727,138940.44,61796.055,84622.15,277124.75,20265.615,485801.38,330828.22,31363.96,90654.96,65005.145,238993.67,417231.6,277144.5,120852.98,48808.992,51099.844,237845.73,498023.03,245237.45,13005.575,597981.75,10642.661,67032.484,388072.1,34619.32,158672.95,247036.34,20527.057,263005.12,265665.5,52319.24,201189.84,43278.543,203887.34,104114.914,38298.36,38033.824
3441,134.034813805364,15.422277,81100.2,43559.242,14109.053,56230.004,161185.61,181763.02,29713.438,13021.895,83610.625,164455.5,82995.1,21742.92,124049.41,67081.375,174952.42,97736.59,107814.805,76525.42,51156.062,20419.79,57303.465,79194.414,57161.17,27084.566,31841.162,70707.44,36810.277,20524.287,87822.336,6326.622,57197.73,136341.14,72496.766,56569.16,92660.79,102790.97,119411.47,20918.074,37703.684,13622.519,130251.23,30403.25,34699.14
5760,134.03481641564,16.393234,64542.42,427704.2,268800.3,241776.05,97032.016,308211.66,293544.38,320945.2,57548.246,135898.28,278646.9,378009.16,343599.3,165210.86,352012,113119.64,64462.887,60824.516,302448.3,49397.05,546707.94,390627.12,105027.836,57160.812,15596.4375,130455.016,109012.32,280699.84,244137.16,156437.78,100057.945,132707.3,88821.45,122222.18,222809.72,140795.9,178149.25,38855.492,383840.2,62861.516,81680.12,198981.05,197362.48
6829,134.034830119376,16.91507,54523.215,205295.73,76479.164,72381.984,32979.117,99528.305,74254.02,28073.291,23016.229,74630.5,77672.61,11375.58,83329.734,69571.984,22975.406,100636.76,77789.31,246468.66,219756.1,113094.16,67143.73,17672.59,101037.57,32878.57,52984.21,52772.727,74185.2,21073.021,100257.51,18971.477,118390.46,107269.15,108873.664,53341.355,49696.906,41882.824,43236.76,57626.137,31510.027,44352.957,55197.14,78762.19,28287.97
3118,134.034820643639,15.17507,11303.781,5022.1387,64897.46,4302.7544,58834.39,22651.56,8843.209,7814.214,12708.777,29175.375,34061.293,46710.418,58672.863,10408.199,14679.635,13874.763,10868.095,57986.543,234159.84,29253.484,55016.16,31480.273,10424.072,54302.496,4886.76,7897.1455,19367.756,7724.125,18448.521,6582.898,18449.943,22976.662,3466.6912,10544.294,4047.6628,7297.007,8853.84,6617.9688,14090.983,14486.818,8113.656,33076.508,5942.074
3977,135.066441245301,15.844443,91153.57,97898.805,414582.94,269120.56,230321.56,108792.71,101112.8,174006.16,335422.8,493919.6,373344.28,106931.04,149884.78,172493.45,262580,96302.21,284185.56,13484.391,21292.656,124922.22,76992,578415.75,115183.695,75263.41,83550.36,147544.66,121769.766,330306.66,410751.22,63330.465,209771.77,168737.84,30795.018,78088.11,224638.81,128490.81,85878.76,199759.66,101599.734,135999.14,338826.03,133218.27,18209.828
4777,135.066445989628,16.08089,198963.17,107265.09,86923.8,248630.83,261815.42,17370.447,132662.25,65348.21,135973.52,146564.05,45578.195,87119.16,59719.33,16933.562,127143.06,253033.12,171846.86,158598.33,729257.44,107577.766,298271.28,120621.86,188755.31,82682.29,85328.67,210766.31,281782.12,83125.56,101413.61,271892.53,127750.914,112473,103210.97,93153.94,14718.752,273981.12,100121.54,309461.4,84106.74,202485.84,134377.92,407194.3,579074.06
5494,135.066452014121,16.35758,52441.16,9092.609,33472.066,24995.236,10076.557,47712.824,22157.89,176769.4,63912.453,22437.701,18112.055,271666,41724.99,32960.312,318364.4,22831.572,39246.77,75005.21,206771.4,71520.5,263558.5,30960.264,81432.3,57317.074,26681.652,8497.615,36689.918,122027.63,173238.16,25006.709,84521.32,30439.74,106569.305,82947.24,333954.94,12534.86,11752.265,47545.125,120347.41,196660.27,204345.8,235044.88,37523.926
4689,135.969840764193,16.078974,277986.97,168120.7,230379.98,154340.8,163069.03,203120.62,293508,315128.97,197954.67,144236.38,259248.73,176006.83,225337.88,304389.75,155529.98,181537.39,373975,143740.89,106850.52,239044.39,83039.27,66523.76,199451.45,227037.22,278956.9,188884.38,250962.14,239198.92,140948.23,203891.06,253805.11,109666.375,249426.39,179401.81,243789.61,288098.97,181082.61,179408.52,214487.36,95789.98,92828.71,110518.29,128719.81
3149,136.050452876401,15.21085,3942.4146,7631.181,107366.13,32208.338,89997.234,49597.566,12421.168,11421.339,12985.087,5190.9473,15152.96,17545.512,35563.652,5523.921,17746.652,3886.9907,11587.074,47549.504,28141.898,80634.46,35353.906,12847.035,4042.06,3718.275,14232.496,6287.261,36790.832,20119.832,14955.355,9675.915,30470.76,13085.67,4936.9346,9333.104,3723.5996,5662.089,13572.707,4699.339,7361.3633,22027.268,9805.131,18532.82,14187.314
4986,136.050472975221,16.13028,62357.082,62330.305,16782.424,36426.332,38558.863,41821.707,28108.67,112483.54,37098.105,8071.33,37865.992,559953.56,24193.61,23028.148,19626.473,68194.29,66470.805,56185.48,42515.996,23149.346,19527.688,120405.68,74730.22,53443.625,128100.44,70882.375,359262.75,12475.925,139076.34,143579.28,59441.95,42685.06,92532.58,58189.96,40013.242,54801.777,138204.98,228668.06,28293.74,116642.55,23322.746,20730.309,39071.996
1785,137.023276938483,7.9731965,20030.342,132007.9,23671.182,187660.5,26807.334,33620.832,28273.334,38663.156,27908.309,142064.69,27147.1,34754.562,18982.713,150412.98,24262.504,38549.78,146131.88,20982.383,793393.6,26790.615,33793.582,174722.44,31281.121,39836.26,38052.324,26152.105,138694.11,18985.277,26408.533,251618.36,133057.7,176815.7,146293.6,33056.234,34890.457,22241.03,19956.365,24529.46,26828.559,208459.53,40247.055,31312.754,28712.893
2377,137.034514957473,13.191259,3653.6375,5021.7905,3008.663,161085.28,605.42676,17785.252,2535.7427,5750.1934,5750.5176,40331.973,566.43933,4888.686,4726.6914,3979.2427,48012.97,12238.699,33976.75,7415.0137,4060.0632,6360.025,9686.292,13493.051,1417.6736,6534.394,2492.97,44.3,3881.1636,463.7,8603.94,43738.48,7356.7427,1993.5068,26461.072,219.4,5008.8823,3619.106,4450.277,23429.37,23312.072,529.5,154548.58,46089,13087.633
5937,140.02429361245,16.57514,33654.035,31228.717,19972.309,26165.8,25829.371,23987.771,34207.285,37637.625,40159.145,64429.656,28250.06,33998.984,30981.908,66390.38,91164.88,25650.121,455131.47,40875.734,55210.414,77031.055,14837.376,68185.61,21983.59,50385.766,44984.633,45694.47,34845.89,54240.258,25324.855,19782.787,61073.086,58586.203,23699.994,25092.209,36476.02,55089.055,16512.088,57838.44,48994.1,14539.777,35962.965,37949.008,52736.293
6710,140.024296114132,16.892284,123682,656891.4,24246.574,666030.44,184576.89,179186.23,138070.25,193362.31,122214.484,172039.38,133448.92,752107.9,192011.84,663139.4,186067.86,127658.945,513633.2,102697.75,727939.9,138348.38,746683.3,790356.56,182434.67,188495.08,163504.36,191554.55,175741.89,199282.38,113972.96,187806.42,43021.375,188927.23,157167.66,112808.555,80329.97,659273,704971.6,194437.84,169463.02,194399.02,125085.33,688924.25,184979.77
6599,141.019553388237,16.644735,79804.74,67484.02,90564.945,64337.844,114429.94,139126.66,66138.32,68915.54,74268.66,212342.36,43248.594,1513559.5,105973.555,133067.42,1759149.1,98250.79,45422.797,57259.285,790733,216141.27,1596627.9,163072.39,200129.75,48316.574,119315.6,234484.69,791406.56,72452.695,1077096.5,73206.78,55504.05,61501.57,23243.607,31198.762,109379.76,98948.555,43698.645,53376.95,115983.11,224582.05,186732.4,63994.91,76624.42
6884,141.019557381387,16.891972,180395.66,557519.56,351379.84,91099.445,230324.19,179388.83,764664.75,550865.56,763181.06,192082.78,69788.555,210806.02,85091.43,227913.84,604523.94,79380.01,209555.5,249261.84,227236.25,141638.77,702769.94,240341.48,213939.97,179076.19,183016.11,213758.1,214957.7,232048.66,224756.62,193569.88,128633.47,227261.25,199379.77,120558.305,219838.25,144227.33,193688.08,1589380.8,218742.6,246301.78,157028.45,237855.2,219357.11
5044,141.019560259491,16.290783,142386.44,68641.59,75591.76,61497.996,66624.695,206692.03,179638.19,108701.625,107312.73,210945.42,121385.43,195347.72,90127.695,211848.33,235482.3,171016.62,106199.07,121861.22,46477.83,127084.375,95050.77,120704.555,189874,114672.555,143231.39,190062.23,160047.6,181109.55,32281.764,26885.633,131926.08,88062.336,37802.08,58028.73,66692.33,31753.27,121619.01,473828.97,75843.75,116361.414,94974.14,563979.56,106712.48
