"feature","principal_component","loading","eigenvalue","Standard deviation","Proportion of Variance","Cumulative Proportion"
"8553_735.4642_16.55","PC20",-0.0535349528220544,23.1794583373206,4.81450499400723,0.02306,0.97779
"8553_735.4642_16.55","PC21",-0.0193614309880058,22.3165118785948,4.72403555009854,0.02221,1
"8553_735.4642_16.55","PC22",0.00415931168316713,1.61382120149931e-28,1.27036262598492e-14,0,1
"9095_742.5718_17","PC1",-0.00722458634792376,143.774299937228,11.9905921428939,0.14306,0.14306
"9095_742.5718_17","PC2",-0.0185913214719667,101.489583316951,10.0742038552409,0.10098,0.24404
"9095_742.5718_17","PC3",0.0216370411966392,78.1307277647967,8.83915877019961,0.07774,0.32179
"9095_742.5718_17","PC4",0.0411035811689505,69.3312296551443,8.32653767511709,0.06899,0.39077
"9095_742.5718_17","PC5",-0.0596522215582994,59.2218532428553,7.6955736136337,0.05893,0.4497
"9095_742.5718_17","PC6",0.0349189170048136,57.9045480843128,7.60950380013787,0.05762,0.50732
"9095_742.5718_17","PC7",-0.0115515652010985,49.7622364836795,7.05423535783146,0.04951,0.55683
"9095_742.5718_17","PC8",0.0424658516642387,46.7655449837492,6.83853383290229,0.04653,0.60336
"9095_742.5718_17","PC9",0.061220326653037,41.5393927083848,6.44510610528522,0.04133,0.6447
"9095_742.5718_17","PC10",-0.0361373820366651,39.2395818855196,6.26415053183746,0.03904,0.68374
"9095_742.5718_17","PC11",-0.0384114388545407,37.1267944606612,6.09317605692312,0.03694,0.72068
"9095_742.5718_17","PC12",0.0234878446153889,35.184726747206,5.93167149690591,0.03501,0.75569
"9095_742.5718_17","PC13",-0.0332123694243335,34.2705714111064,5.8541072257951,0.0341,0.78979
"9095_742.5718_17","PC14",0.0104620090801279,32.4498558829729,5.69647749780274,0.03229,0.82208
"9095_742.5718_17","PC15",-0.0440800764411665,29.4457815462588,5.42639673690182,0.0293,0.85138
"9095_742.5718_17","PC16",-0.0165799097022671,26.73834001181,5.17091287992846,0.02661,0.87799
"9095_742.5718_17","PC17",0.0163624458724384,26.3318954241486,5.13146133417651,0.0262,0.90419
"9095_742.5718_17","PC18",-0.0344436464395514,25.720637321386,5.07155176660813,0.02559,0.92978
"9095_742.5718_17","PC19",-0.00405410845008595,25.0764289159149,5.00763705912428,0.02495,0.95473
"9095_742.5718_17","PC20",1.93666504350885e-05,23.1794583373206,4.81450499400723,0.02306,0.97779
"9095_742.5718_17","PC21",0.0169026048194861,22.3165118785948,4.72403555009854,0.02221,1
"9095_742.5718_17","PC22",0.00494162245217973,1.61382120149931e-28,1.27036262598492e-14,0,1
"6037_744.4306_14.97","PC1",-0.0382471388233431,143.774299937228,11.9905921428939,0.14306,0.14306
"6037_744.4306_14.97","PC2",0.0230203192370462,101.489583316951,10.0742038552409,0.10098,0.24404
"6037_744.4306_14.97","PC3",-0.0145588996637392,78.1307277647967,8.83915877019961,0.07774,0.32179
"6037_744.4306_14.97","PC4",0.0362035997772685,69.3312296551443,8.32653767511709,0.06899,0.39077
"6037_744.4306_14.97","PC5",-0.0161662165313967,59.2218532428553,7.6955736136337,0.05893,0.4497
"6037_744.4306_14.97","PC6",-0.0266076433263767,57.9045480843128,7.60950380013787,0.05762,0.50732
"6037_744.4306_14.97","PC7",-0.0132088256202249,49.7622364836795,7.05423535783146,0.04951,0.55683
"6037_744.4306_14.97","PC8",-0.006807741824365,46.7655449837492,6.83853383290229,0.04653,0.60336
"6037_744.4306_14.97","PC9",0.00644991586831648,41.5393927083848,6.44510610528522,0.04133,0.6447
"6037_744.4306_14.97","PC10",0.0198553548627387,39.2395818855196,6.26415053183746,0.03904,0.68374
"6037_744.4306_14.97","PC11",0.0113643443459474,37.1267944606612,6.09317605692312,0.03694,0.72068
"6037_744.4306_14.97","PC12",0.0493614071476323,35.184726747206,5.93167149690591,0.03501,0.75569
"6037_744.4306_14.97","PC13",0.0612001419520317,34.2705714111064,5.8541072257951,0.0341,0.78979
"6037_744.4306_14.97","PC14",0.0250882490255482,32.4498558829729,5.69647749780274,0.03229,0.82208
"6037_744.4306_14.97","PC15",0.0397600018511835,29.4457815462588,5.42639673690182,0.0293,0.85138
"6037_744.4306_14.97","PC16",0.024811779805074,26.73834001181,5.17091287992846,0.02661,0.87799
"6037_744.4306_14.97","PC17",0.0553112697814385,26.3318954241486,5.13146133417651,0.0262,0.90419
"6037_744.4306_14.97","PC18",0.0243591464647651,25.720637321386,5.07155176660813,0.02559,0.92978
"6037_744.4306_14.97","PC19",0.0117877032182473,25.0764289159149,5.00763705912428,0.02495,0.95473
"6037_744.4306_14.97","PC20",-0.078345191228313,23.1794583373206,4.81450499400723,0.02306,0.97779
"6037_744.4306_14.97","PC21",-0.0014701766848061,22.3165118785948,4.72403555009854,0.02221,1
"6037_744.4306_14.97","PC22",-0.026290697979558,1.61382120149931e-28,1.27036262598492e-14,0,1
"8671_744.5822_16.66","PC1",0.00834186341243939,143.774299937228,11.9905921428939,0.14306,0.14306
"8671_744.5822_16.66","PC2",-0.0167979578935227,101.489583316951,10.0742038552409,0.10098,0.24404
"8671_744.5822_16.66","PC3",-0.0105201736194899,78.1307277647967,8.83915877019961,0.07774,0.32179
"8671_744.5822_16.66","PC4",0.0431950986733016,69.3312296551443,8.32653767511709,0.06899,0.39077
"8671_744.5822_16.66","PC5",0.00868424710905079,59.2218532428553,7.6955736136337,0.05893,0.4497
"8671_744.5822_16.66","PC6",0.00178013919516857,57.9045480843128,7.60950380013787,0.05762,0.50732
"8671_744.5822_16.66","PC7",-0.00669933581553087,49.7622364836795,7.05423535783146,0.04951,0.55683
"8671_744.5822_16.66","PC8",0.0568378342128261,46.7655449837492,6.83853383290229,0.04653,0.60336
"8671_744.5822_16.66","PC9",0.0734665591705408,41.5393927083848,6.44510610528522,0.04133,0.6447
"8671_744.5822_16.66","PC10",-0.0339730866914265,39.2395818855196,6.26415053183746,0.03904,0.68374
"8671_744.5822_16.66","PC11",0.0269818512895313,37.1267944606612,6.09317605692312,0.03694,0.72068
"8671_744.5822_16.66","PC12",-0.0303653157400268,35.184726747206,5.93167149690591,0.03501,0.75569
"8671_744.5822_16.66","PC13",0.0822323347391688,34.2705714111064,5.8541072257951,0.0341,0.78979
"8671_744.5822_16.66","PC14",0.00500711092593871,32.4498558829729,5.69647749780274,0.03229,0.82208
"8671_744.5822_16.66","PC15",0.0333841862064061,29.4457815462588,5.42639673690182,0.0293,0.85138
"8671_744.5822_16.66","PC16",-0.0408527371207562,26.73834001181,5.17091287992846,0.02661,0.87799
"8671_744.5822_16.66","PC17",0.0268560835012372,26.3318954241486,5.13146133417651,0.0262,0.90419
"8671_744.5822_16.66","PC18",-0.0102125249355493,25.720637321386,5.07155176660813,0.02559,0.92978
"8671_744.5822_16.66","PC19",0.0129465505027715,25.0764289159149,5.00763705912428,0.02495,0.95473
"8671_744.5822_16.66","PC20",-0.00425842682674577,23.1794583373206,4.81450499400723,0.02306,0.97779
"8671_744.5822_16.66","PC21",0.00242403221721345,22.3165118785948,4.72403555009854,0.02221,1
"8671_744.5822_16.66","PC22",0.00468635081039485,1.61382120149931e-28,1.27036262598492e-14,0,1
"6786_756.5522_15.34","PC1",0.0255239252250767,143.774299937228,11.9905921428939,0.14306,0.14306
"6786_756.5522_15.34","PC2",-0.0403326445418825,101.489583316951,10.0742038552409,0.10098,0.24404
"6786_756.5522_15.34","PC3",-0.0325138281662642,78.1307277647967,8.83915877019961,0.07774,0.32179
"6786_756.5522_15.34","PC4",0.0434841797655789,69.3312296551443,8.32653767511709,0.06899,0.39077
"6786_756.5522_15.34","PC5",-0.000307509160887765,59.2218532428553,7.6955736136337,0.05893,0.4497
"6786_756.5522_15.34","PC6",-0.0434496317407525,57.9045480843128,7.60950380013787,0.05762,0.50732
"6786_756.5522_15.34","PC7",-0.0416817399549523,49.7622364836795,7.05423535783146,0.04951,0.55683
"6786_756.5522_15.34","PC8",-0.0431644679068863,46.7655449837492,6.83853383290229,0.04653,0.60336
"6786_756.5522_15.34","PC9",-0.0108950179704128,41.5393927083848,6.44510610528522,0.04133,0.6447
"6786_756.5522_15.34","PC10",0.0441671022070246,39.2395818855196,6.26415053183746,0.03904,0.68374
"6786_756.5522_15.34","PC11",-0.012992858957707,37.1267944606612,6.09317605692312,0.03694,0.72068
"6786_756.5522_15.34","PC12",0.0424847886942144,35.184726747206,5.93167149690591,0.03501,0.75569
"6786_756.5522_15.34","PC13",-0.0112969601701432,34.2705714111064,5.8541072257951,0.0341,0.78979
"6786_756.5522_15.34","PC14",0.0142443610644445,32.4498558829729,5.69647749780274,0.03229,0.82208
"6786_756.5522_15.34","PC15",-0.0182807018637942,29.4457815462588,5.42639673690182,0.0293,0.85138
"6786_756.5522_15.34","PC16",-0.0061819539439889,26.73834001181,5.17091287992846,0.02661,0.87799
"6786_756.5522_15.34","PC17",-0.0391822703044387,26.3318954241486,5.13146133417651,0.0262,0.90419
"6786_756.5522_15.34","PC18",0.0219398107718927,25.720637321386,5.07155176660813,0.02559,0.92978
"6786_756.5522_15.34","PC19",-0.0110742149331699,25.0764289159149,5.00763705912428,0.02495,0.95473
