"feature","principal_component","loading","eigenvalue","Standard deviation","Proportion of Variance","Cumulative Proportion"
"2269_329.2334_12.6","PC7",-0.0100382012242362,25.1304904298314,5.0130320595256,0.04805,0.51616
"2269_329.2334_12.6","PC8",-0.00578665400948708,24.2329509288421,4.92269752562984,0.04633,0.5625
"2269_329.2334_12.6","PC9",-0.000515085606407883,22.7735437940715,4.77216342910336,0.04354,0.60604
"2269_329.2334_12.6","PC10",0.0250010766927971,21.3200892539197,4.61736821727699,0.04076,0.64681
"2269_329.2334_12.6","PC11",0.0292570231966776,20.3693717227695,4.5132440353663,0.03895,0.68576
"2269_329.2334_12.6","PC12",0.00611892052768062,19.300544718397,4.39323852282084,0.0369,0.72266
"2269_329.2334_12.6","PC13",0.0100771340956007,18.4718769386704,4.29789215065599,0.03532,0.75798
"2269_329.2334_12.6","PC14",-0.0345289188223431,17.5552971803223,4.1899041970339,0.03357,0.79154
"2269_329.2334_12.6","PC15",-0.00811533070904892,15.9136063169195,3.98918617225613,0.03043,0.82197
"2269_329.2334_12.6","PC16",0.00022781274269877,15.2009566011866,3.89884041750705,0.02906,0.85104
"2269_329.2334_12.6","PC17",-0.0407316114838382,13.9797511298918,3.73895053857253,0.02673,0.87777
