"m.z","retention_time","kw_statistic","kw_p_value","kw_p_adj_bh","group1","group2","posthoc_p_adj"
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"TR1","PR1",0.0404040404040404
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"TR1","PR2",0.0404040404040404
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"TR2","Healthy",0.0404040404040404
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"TR2","PR1",0.510839922604629
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"TR2","PR2",0.449917729329494
399.271361666451,14.84865,14.9279268292683,0.00485305991824449,0.343865251427314,"TR2","TR1",0.0464612786594211
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"PR1","Healthy",0.571984297474494
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"PR2","Healthy",0.121212121212121
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"PR2","PR1",0.0492100492100492
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"TR1","Healthy",0.0719280719280719
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"TR1","PR1",0.0306229717994424
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"TR1","PR2",0.571984297474494
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"TR2","Healthy",0.0719280719280719
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"TR2","PR1",0.0310800310800311
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"TR2","PR2",0.571984297474494
105.042613688531,15.561385,14.417743902439,0.00607449490416422,0.350173224243356,"TR2","TR1",0.578741691744788
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"PR1","Healthy",0.0219388454682572
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"PR2","Healthy",0.48125094719522
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"PR2","PR1",0.0233100233100233
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"TR1","Healthy",0.151848151848152
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"TR1","PR1",0.168502521443698
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"TR1","PR2",0.151848151848152
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"TR2","Healthy",0.202654488368774
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"TR2","PR1",0.0219388454682572
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"TR2","PR2",0.48125094719522
280.263083313836,14.019282,14.3449390243902,0.00627175924017951,0.350173224243356,"TR2","TR1",0.48125094719522
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"PR1","Healthy",0.181818181818182
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"PR2","Healthy",0.271953278919223
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"PR2","PR1",0.0899100899100899
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"TR1","Healthy",0.337440337440338
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"TR1","PR1",0.0582750582750583
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"TR1","PR2",1
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"TR2","Healthy",0.0899100899100899
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"TR2","PR1",0.0137117784176608
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"TR2","PR2",0.135198135198135
338.265985376219,13.281608,14.5783536585366,0.00566059560418115,0.350173224243356,"TR2","TR1",0.271953278919223
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"PR1","Healthy",0.307070707070707
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"PR2","Healthy",0.632996632996633
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"PR2","PR1",0.334998334998335
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"TR1","Healthy",0.632996632996633
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"TR1","PR1",0.334998334998335
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"TR1","PR2",0.761826408885232
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"TR2","Healthy",0.0799200799200799
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"TR2","PR1",0.168997668997669
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"TR2","PR2",0.0427350427350427
97.1015546962617,15.001301,12.7613414634146,0.0125027555849896,0.354304702971959,"TR2","TR1",0.0427350427350427
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"PR1","Healthy",0.0942760942760943
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"PR2","Healthy",0.246877305700835
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"PR2","PR1",0.801001467668134
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"TR1","Healthy",0.0194310333629219
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"TR1","PR1",0.246877305700835
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"TR1","PR2",0.643482334658805
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"TR2","Healthy",0.839160839160839
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"TR2","PR1",0.243978243978244
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"TR2","PR2",0.243978243978244
102.037651540422,17.037348,12.5914024390244,0.0134548462903065,0.354304702971959,"TR2","TR1",0.0194310333629219
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"PR1","Healthy",0.813852813852814
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"PR2","Healthy",0.375624375624376
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"PR2","PR1",0.00932400932400932
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"TR1","Healthy",0.375624375624376
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"TR1","PR1",0.00868412633118515
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"TR1","PR2",0.884373624311705
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"TR2","Healthy",0.506160506160506
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"TR2","PR1",0.0888218535277359
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"TR2","PR2",0.965400612459436
105.04261211978,16.636168,12.2725609756098,0.0154354450554224,0.354304702971959,"TR2","TR1",0.884373624311705
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"PR1","Healthy",0.219336219336219
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"PR2","Healthy",0.0942760942760943
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"PR2","PR1",0.12991452991453
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"TR1","Healthy",0.01998001998002
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"TR1","PR1",0.0427350427350427
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"TR1","PR2",0.571984297474494
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"TR2","Healthy",0.37962037962038
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"TR2","PR1",0.896750308515014
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"TR2","PR2",0.219336219336219
112.018090422615,17.030039,13.3375609756097,0.00973894111095057,0.354304702971959,"TR2","TR1",0.12991452991453
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"PR1","Healthy",0.696466931761049
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"PR2","Healthy",0.575757575757576
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"PR2","PR1",0.165967365967366
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"TR1","Healthy",0.533751962323391
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"TR1","PR1",0.288023523317641
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"TR1","PR2",0.696466931761049
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"TR2","Healthy",0.0799200799200799
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"TR2","PR1",0.0205676676264912
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"TR2","PR2",0.136317930435577
112.018154007715,14.119791,13.090243902439,0.0108431612642076,0.354304702971959,"TR2","TR1",0.0799200799200799
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"PR1","Healthy",0.0516705516705517
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"PR2","Healthy",0.45959595959596
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"PR2","PR1",0.0516705516705517
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"TR1","Healthy",0.211788211788212
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"TR1","PR1",0.0516705516705517
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"TR1","PR2",0.268303125445983
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"TR2","Healthy",0.268303125445983
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"TR2","PR1",0.0516705516705517
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"TR2","PR2",0.630528913810648
122.096539357716,16.9016,12.0969512195122,0.0166446865122971,0.354304702971959,"TR2","TR1",0.630528913810648
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"PR1","Healthy",0.0134680134680135
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"PR2","Healthy",0.356902356902357
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"PR2","PR1",0.546120546120546
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"TR1","Healthy",0.00999000999000999
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"TR1","PR1",0.715754833401892
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"TR1","PR2",0.202203025732437
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"TR2","Healthy",0.00999000999000999
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"TR2","PR1",0.920618959834646
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"TR2","PR2",0.202203025732437
132.080703186388,14.908383,12.0631097560976,0.016888083583742,0.354304702971959,"TR2","TR1",0.970512459676546
